Schoolid	adjacentschool	parkinglotc	parkinglotb	altparking	bikeracks	segments	Walkscore	LICOATda	SamplingQuadrant	sidewalkboth	sidewalkbothperc	sidewalkone	sidewalkoneperc	parkingsignboth	parkingsignbothperc	parkingsignone	parkingsignoneperc	mountableboth	mountablebothperc	mountableone	mountableoneperc	speedlimitsign	speedlimitsignperc	speedlimit40	speedlimit40perc	speedlimit30	speedlimit30perc	marking	markingperc	obstructions	obstructionsperc	dropoffc	dropoffcperc	dropoffb	dropoffbperc	publicspaces	publicspacesperc	graffiti	graffitiperc	garbage	garbageperc	entrance	entranceperc	device	deviceperc	bikeinfra	bikeinfraperc	caroccupant	caroccupantprop	pedcount	pedcountprop	bikecount	bikecountprop	Other	Otherprop	bussed	enrolment	Bussedprop	ActiveT	ActiveTprop	TotalCount	DanBehaCongestion	DanBehaAdultCrossG	DanBehaChildCrossG	DanBehaDrivDoublePark	DanBehaDrivDropOffOppSide	DanBehaDrivBlockView	DanBehaDrivParkBlock	DanBehaDrivNotFollControls	DanBehaDrivBackUp	DanBehaDrivTexting	DanBehaDrivPhone	DanBehaDrivUTurn	DanBehaTruck	DanBehaPedNotFolControlsA	DanBehaPedNotFolControlsC	DanBehaPedNotFolCrossGA	DanBehaPedNotFolCrossGC	DanBehaPedJayWalkA	DanBehaPedJayWalkC	DanBehaPedDeviceA	DanBehaPedDeviceC	DanBehaPedBetParkCarsA	DanBehaPedBetParkCarsC	ActLivClassEnv	CHASEYEAR	City	Newbussedprop	NewActiveT	NewActiveTProp
"PEL37"	1.0	1.0	0.0	1.0	0.0	5.0	29.0	0.081	2.0	0.0	0.4	1.0	1.0	1.0	0.8	1.0	0.8	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	86.0	0.5443037974683544	71.0	0.44936708860759494	1.0	0.006329113924050633	0.0	0.0	164.0	298.0	0.5503355704697986	72.0	0.45569620253164556	158.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2018.0	"PEL"	0.5503355704697986	72.0	0.45569620253164556
"PEL39"	0.0	1.0	0.0	0.0	1.0	3.0	30.0	0.034	1.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.6666666666666666	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	33.0	0.2185430463576159	87.0	0.5761589403973509	18.0	0.11920529801324503	13.0	0.08609271523178808	30.0	214.0	0.14018691588785046	105.0	0.695364238410596	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2018.0	"PEL"	0.14018691588785046	118.0	0.7814569536423841
"PEL4"	0.0	1.0	0.0	0.0	0.0	5.0	55.0	0.032	3.0	0.0	0.0	0.0	0.2	0.0	0.2	1.0	0.8	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.4	0.0	0.0	1.0	0.6	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6	0.0	0.0	0.0	0.0	45.0	0.6338028169014085	26.0	0.36619718309859156	0.0	0.0	0.0	0.0	259.0	289.0	0.8961937716262975	26.0	0.36619718309859156	71.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	2018.0	"PEL"	0.8961937716262975	26.0	0.36619718309859156
"PEL41"	0.0	1.0	0.0	0.0	1.0	5.0	58.0	0.10300000000000001	4.0	0.0	0.2	0.0	0.4	0.0	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.4	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	210.0	0.5965909090909091	135.0	0.3835227272727273	7.0	0.019886363636363636	0.0	0.0	269.0	578.0	0.46539792387543255	142.0	0.4034090909090909	352.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	2018.0	"PEL"	0.46539792387543255	142.0	0.4034090909090909
"PEL42"	1.0	1.0	0.0	0.0	0.0	4.0	59.0	0.17300000000000001	4.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.25	1.0	0.25	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	1.0	1.0	1.0	1.0	161.0	0.46131805157593125	171.0	0.4899713467048711	10.0	0.02865329512893983	7.0	0.02005730659025788	35.0	459.0	0.07625272331154684	181.0	0.5186246418338109	349.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.07625272331154684	188.0	0.5386819484240688
"PEL43"	0.0	1.0	0.0	0.0	1.0	4.0	70.0	0.031	3.0	0.0	0.25	0.0	0.5	0.0	0.25	0.0	0.25	0.0	0.25	0.0	0.75	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.75	0.0	0.0	1.0	0.25	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	1.0	1.0	1.0	45.0	0.1724137931034483	206.0	0.789272030651341	7.0	0.02681992337164751	3.0	0.011494252873563218	249.0	452.0	0.5508849557522124	213.0	0.8160919540229885	261.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2018.0	"PEL"	0.5508849557522124	216.0	0.8275862068965517
"PEL44"	0.0	1.0	0.0	1.0	1.0	4.0	57.0	0.08800000000000001	4.0	0.0	0.25	0.0	0.5	0.0	0.25	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.5	1.0	0.25	1.0	0.25	1.0	0.25	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.5	1.0	1.0	1.0	1.0	42.0	0.4666666666666667	48.0	0.5333333333333333	0.0	0.0	0.0	0.0	197.0	309.0	0.6375404530744336	48.0	0.5333333333333333	90.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	2018.0	"PEL"	0.6375404530744336	48.0	0.5333333333333333
"PEL46"	0.0	1.0	1.0	0.0	1.0	1.0	49.0	0.04	3.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	118.0	0.6982248520710059	49.0	0.28994082840236685	2.0	0.011834319526627219	0.0	0.0	343.0	529.0	0.6483931947069943	51.0	0.30177514792899407	169.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	2018.0	"PEL"	0.6483931947069943	51.0	0.30177514792899407
"PEL47"	0.0	1.0	0.0	0.0	1.0	3.0	53.0	0.043	3.0	1.0	1.0	1.0	1.0	0.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	1.0	1.0	1.0	1.0	114.0	0.8837209302325582	9.0	0.06976744186046512	6.0	0.046511627906976744	0.0	0.0	203.0	309.0	0.656957928802589	15.0	0.11627906976744186	129.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.656957928802589	15.0	0.11627906976744186
"PEL48"	0.0	0.0	0.0	0.0	1.0	3.0	37.0	0.102	2.0	0.0	0.6666666666666666	1.0	1.0	0.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	1.0	0.3333333333333333	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	324.0	0.5595854922279793	249.0	0.43005181347150256	6.0	0.010362694300518135	0.0	0.0	301.0	817.0	0.3684210526315789	255.0	0.44041450777202074	579.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2018.0	"PEL"	0.3684210526315789	255.0	0.44041450777202074
"PEL49"	0.0	1.0	1.0	1.0	0.0	4.0	63.0	0.175	4.0	0.0	0.5	0.0	0.5	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.25	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	0.0	0.0	90.0	0.6666666666666666	45.0	0.3333333333333333	0.0	0.0	0.0	0.0	225.0	388.0	0.5798969072164949	45.0	0.3333333333333333	135.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2018.0	"PEL"	0.5798969072164949	45.0	0.3333333333333333
"PEL5"	0.0	1.0	1.0	0.0	0.0	1.0	58.0	0.019	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	63.0	0.5478260869565217	51.0	0.4434782608695652	1.0	0.008695652173913044	0.0	0.0	239.0	342.0	0.6988304093567251	52.0	0.45217391304347826	115.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2018.0	"PEL"	0.6988304093567251	52.0	0.45217391304347826
"PEL50"	0.0	1.0	0.0	0.0	0.0	2.0	59.0	0.14	4.0	0.0	0.5	1.0	1.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.5	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.5	1.0	1.0	1.0	1.0	101.0	0.25	302.0	0.7475247524752475	1.0	0.0024752475247524753	0.0	0.0	96.0	474.0	0.20253164556962025	303.0	0.75	404.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	2018.0	"PEL"	0.20253164556962025	303.0	0.75
"PEL51"	1.0	1.0	1.0	0.0	1.0	3.0	55.0	0.071	3.0	1.0	1.0	1.0	1.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.6666666666666666	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	1.0	1.0	0.0	0.3333333333333333	1.0	1.0	1.0	1.0	280.0	0.4886561954624782	288.0	0.5026178010471204	4.0	0.006980802792321117	1.0	0.0017452006980802793	295.0	826.0	0.35714285714285715	292.0	0.5095986038394416	573.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.35714285714285715	293.0	0.5113438045375218
"PEL52"	1.0	1.0	0.0	1.0	1.0	4.0	52.0	0.11599999999999999	4.0	0.0	0.5	1.0	1.0	0.0	0.25	1.0	0.5	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.75	0.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.25	0.0	0.0	243.0	0.4394213381555154	292.0	0.5280289330922242	16.0	0.028933092224231464	2.0	0.003616636528028933	82.0	827.0	0.09915356711003627	308.0	0.5569620253164557	553.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2018.0	"PEL"	0.09915356711003627	310.0	0.5605786618444847
"PEL53"	1.0	1.0	0.0	1.0	1.0	3.0	62.0	0.098	4.0	1.0	1.0	1.0	1.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	120.0	0.6451612903225806	66.0	0.3548387096774194	0.0	0.0	0.0	0.0	130.0	428.0	0.3037383177570093	66.0	0.3548387096774194	186.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2018.0	"PEL"	0.3037383177570093	66.0	0.3548387096774194
"PEL54"	0.0	1.0	1.0	0.0	1.0	2.0	62.0	0.076	3.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.5	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	290.0	0.5272727272727272	239.0	0.43454545454545457	18.0	0.03272727272727273	3.0	0.005454545454545455	78.0	539.0	0.14471243042671614	257.0	0.4672727272727273	550.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	2018.0	"PEL"	0.14471243042671614	260.0	0.4727272727272727
"PEL55"	0.0	1.0	0.0	0.0	1.0	3.0	57.0	0.14800000000000002	4.0	0.0	0.3333333333333333	1.0	1.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	425.0	0.661993769470405	205.0	0.31931464174454827	12.0	0.018691588785046728	0.0	0.0	32.0	520.0	0.06153846153846154	217.0	0.338006230529595	642.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2018.0	"PEL"	0.06153846153846154	217.0	0.338006230529595
"PEL56"	0.0	1.0	0.0	1.0	1.0	3.0	42.0	0.14800000000000002	2.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	202.0	0.554945054945055	152.0	0.4175824175824176	10.0	0.027472527472527472	0.0	0.0	74.0	548.0	0.13503649635036497	162.0	0.44505494505494503	364.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.13503649635036497	162.0	0.44505494505494503
"PEL57"	1.0	0.0	1.0	0.0	1.0	3.0	22.0	0.016	1.0	1.0	1.0	1.0	1.0	0.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	131.0	0.6208530805687204	72.0	0.3412322274881517	8.0	0.037914691943127965	0.0	0.0	329.0	513.0	0.6413255360623782	80.0	0.3791469194312796	211.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	2018.0	"PEL"	0.6413255360623782	80.0	0.3791469194312796
"PEL58"	0.0	1.0	0.0	0.0	0.0	4.0	76.0	0.20600000000000002	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.25	1.0	0.25	1.0	0.25	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	1.0	1.0	1.0	1.0	81.0	0.253125	239.0	0.746875	0.0	0.0	0.0	0.0	78.0	498.0	0.1566265060240964	239.0	0.746875	320.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	2018.0	"PEL"	0.1566265060240964	239.0	0.746875
"PEL59"	1.0	1.0	0.0	1.0	0.0	3.0	39.0	0.10400000000000001	2.0	0.0	0.6666666666666666	0.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	185.0	0.5040871934604905	171.0	0.4659400544959128	11.0	0.02997275204359673	0.0	0.0	266.0	555.0	0.47927927927927927	182.0	0.49591280653950953	367.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.47927927927927927	182.0	0.49591280653950953
"PEL6"	1.0	1.0	0.0	1.0	0.0	4.0	25.0	0.053	1.0	0.0	0.5	1.0	1.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.5	1.0	1.0	1.0	1.0	104.0	0.6709677419354839	43.0	0.27741935483870966	7.0	0.04516129032258064	1.0	0.0064516129032258064	316.0	470.0	0.6723404255319149	50.0	0.3225806451612903	155.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.6723404255319149	51.0	0.32903225806451614
"PEL60"	0.0	1.0	1.0	0.0	1.0	1.0	61.0	0.063	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	148.0	0.5051194539249146	134.0	0.45733788395904434	8.0	0.027303754266211604	3.0	0.010238907849829351	101.0	523.0	0.1931166347992352	142.0	0.48464163822525597	293.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.1931166347992352	145.0	0.4948805460750853
"PEL61"	1.0	1.0	0.0	0.0	0.0	6.0	54.0	0.21899999999999997	4.0	1.0	1.0	1.0	1.0	0.0	0.16666666666666666	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.0	1.0	0.8333333333333334	1.0	0.16666666666666666	1.0	0.16666666666666666	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.3333333333333333	0.0	0.0	76.0	0.3958333333333333	115.0	0.5989583333333334	1.0	0.005208333333333333	0.0	0.0	0.0	252.0	0.0	116.0	0.6041666666666666	192.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.0	116.0	0.6041666666666666
"PEL64"	0.0	1.0	0.0	0.0	1.0	1.0	49.0	0.259	4.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	121.0	0.5789473684210527	82.0	0.3923444976076555	3.0	0.014354066985645933	3.0	0.014354066985645933	144.0	440.0	0.32727272727272727	85.0	0.40669856459330145	209.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	4.0	2018.0	"PEL"	0.32727272727272727	88.0	0.42105263157894735
"PEL65"	1.0	1.0	0.0	0.0	0.0	3.0	47.0	0.053	1.0	0.0	0.6666666666666666	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	1.0	0.6666666666666666	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	95.0	0.7089552238805971	34.0	0.2537313432835821	5.0	0.03731343283582089	0.0	0.0	295.0	427.0	0.6908665105386417	39.0	0.291044776119403	134.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2018.0	"PEL"	0.6908665105386417	39.0	0.291044776119403
"PEL66"	1.0	1.0	0.0	0.0	1.0	3.0	38.0	0.043	1.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	122.0	0.5104602510460251	107.0	0.4476987447698745	8.0	0.03347280334728033	2.0	0.008368200836820083	96.0	302.0	0.31788079470198677	115.0	0.4811715481171548	239.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	3.0	2018.0	"PEL"	0.31788079470198677	117.0	0.4895397489539749
"PEL67"	0.0	1.0	0.0	0.0	1.0	4.0	55.0	0.07200000000000001	3.0	0.0	0.25	0.0	0.5	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.5	1.0	0.75	1.0	0.25	1.0	0.25	1.0	0.25	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	91.0	0.4595959595959596	105.0	0.5303030303030303	2.0	0.010101010101010102	0.0	0.0	48.0	250.0	0.192	107.0	0.5404040404040404	198.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.192	107.0	0.5404040404040404
"PEL69"	1.0	1.0	0.0	0.0	1.0	2.0	49.0	0.043	3.0	0.0	0.5	0.0	0.5	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.5	0.0	0.0	94.0	0.46534653465346537	99.0	0.4900990099009901	8.0	0.039603960396039604	1.0	0.0049504950495049506	166.0	361.0	0.4598337950138504	107.0	0.5297029702970297	202.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"PEL"	0.4598337950138504	108.0	0.5346534653465347
"PEL70"	0.0	1.0	0.0	0.0	1.0	4.0	50.0	0.068	3.0	0.0	0.5	0.0	0.75	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.25	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.25	1.0	0.25	1.0	0.25	0.0	0.0	0.0	0.0	1.0	0.75	1.0	1.0	0.0	0.0	83.0	0.14981949458483754	469.0	0.8465703971119134	2.0	0.0036101083032490976	0.0	0.0	71.0	304.0	0.23355263157894737	471.0	0.8501805054151624	554.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2018.0	"PEL"	0.23355263157894737	471.0	0.8501805054151624
