Schoolid	City	CHASEYEAR	SUMIntersection	NbrTrafSignals	NbrCrossingGuard	NbrSchools	ShapeAreakm	Highwaykm	MinorRoadkm	MajorRoadkm	roadcovkm	SumComkm	SumGouvkm	SumOpenAreakm	SumParkkm	SumReskm	SumIndkm	ISPH1116	OPDbPC60Less	Pop2016	Pop2011	STDMulti	SUMOneway	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"CAL348"	"CAL"	2018.0	56.0	3.0	0.0	1.0	0.776040976	1.146891468	9.687917217	2.082115666	12.91692435			0.059438661	0.053679676	0.662922638		650.510822	0.957036507	4069.760779	3948.741361	165.2985408	1.290576277	0.0	0.966472514	0.0	0.966472514	696.4517426	956.1299812	753.2106359	1012.888875	0.0		0.0	0.0	0.0	0.0	2.0	2.0	0.0
"CAL357"	"CAL"	2018.0	102.0	4.0	0.0	1.0	1.448884054		19.45070546	1.515649559			0.013429219	0.027088552	0.206087995	1.054434587	0.147843694	332.1106772	19.73817927	4739.611741	4537.545003	51.71139664	0.81064577	0.0	2.046758298	0.981712748	3.028471046	828.8225275	1112.9104	898.4160819	1182.503954	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"CAL358"	"CAL"	2018.0	112.0	2.0	0.0	2.0	1.861218294	0.086308436	20.18260776	4.628254186	24.89717039			0.088315683	0.291405558	1.169037099	0.307619388	194.9404031	35.15091564	5359.975874	5338.063296	82.16131314	1.534309524	0.0	2.155897031	0.0	2.155897031	640.4239259	950.8631618	688.1807731	998.6200091	0.0		0.0	0.0	0.0	0.0	3.0	1.0	0.0
"CAL36"	"CAL"	2018.0	164.0	9.0	0.0	3.0	2.149561504		30.41054519	2.024192648			0.037607321	0.070559298	0.268693366	1.684555404	0.088146147	703.028378	752.3287641	8357.733824	8129.752273	1305.964816	0.473439155	0.0	0.896652863	0.0	0.896652863	1147.517678	1549.257513	1249.880368	1651.620203	0.0	0.031653421	0.0	0.0	0.0	0.0	4.0	4.0	0.0
"CAL379"	"CAL"	2018.0	110.0	9.0	0.0	7.0	2.157028525		26.91636176	0.21373206			0.072497555	0.079808433	0.460299826	1.402298388	0.142124353	511.6274162	143.2586767	7030.594029	6770.339819	1040.939211	0.21373206	0.0	3.545893125	0.0	3.545893125	924.3554474	1256.898534	1004.904156	1337.447242	0.0		0.0	0.0	0.0	0.0	4.0	7.0	0.0
"CAL384"	"CAL"	2018.0	111.0	7.0	0.0	1.0	1.150500093		16.82257242	0.382165885				0.032983798	0.267326088	0.850050786	1.39418E-4	407.4805854	128.9295303	5060.380199	4972.89738	324.9240736	0.382165885	0.0	1.980001585	0.0	1.980001585	824.316089	1139.439483	880.9600099	1196.083404	0.0		0.0	0.0	0.0	0.0	0.0	1.0	0.0
"CAL393"	"CAL"	2018.0	199.0	5.0	0.0	4.0	2.945044064	2.058676645	28.89106519	4.315353424	35.26509526			0.64257049	0.213140794	1.741714913	0.338677371	1404.321845	0.0	10110.66055	9407.201991	344.6415312	0.620334097	0.0	4.723829357	0.0	4.723829357	1979.4531	2827.25149	2107.760193	2955.558583	0.0		0.0	0.0	0.0	0.0	5.0	2.0	0.0
"CAL394"	"CAL"	2018.0	101.0	2.0	0.0	1.0	1.864484868	3.505184523	17.24285098	3.093076674	23.84111218			0.468903438	0.054488195	1.203306856	0.003265906	329.852263	0.0	6332.641601	6203.420306	7.945660703	4.075794597	0.0	3.095198109	0.0	3.095198109	1355.576881	2016.658077	1413.467832	2074.549028	0.0		0.0	0.0	0.0	0.0	2.0	1.0	0.0
"CAL396"	"CAL"	2018.0	229.0	4.0	0.0	2.0	4.017192436	4.071078226	34.88728115	3.15403875	42.11239813			2.027263907			1.395341927	774.6151835	7.46190512	11017.78905	6797.919258	587.4230274	11.48249039	0.0	12.17765916	0.0	12.17765916	2382.468522	2921.998688	2639.14091	3178.671076	0.0		0.0	0.0	0.0	0.0	3.0	1.0	0.0
"CAL398"	"CAL"	2018.0	204.0	3.0	0.0	2.0	3.549697314	3.690528112	37.8421613	5.405772724	46.93846214			0.778234222			2.669913113	195.3571078	0.0	3320.53959	1059.066296	109.2634348	17.7523844	0.0	5.973883194	0.0	5.973883194	803.6772297	955.9184231	895.0920626	1047.333256	0.0		0.0	0.0	0.0	0.0	6.0	0.0	0.0
"CAL400"	"CAL"	2018.0	233.0	4.0	0.0	3.0	2.668776548		39.26580232	0.294781589				0.307124035	0.081048996	2.276057153		1027.616718	0.0	12026.07769	10812.6785	231.0203456	0.375856414	0.0	4.809824252	0.0	4.809824252	2535.229127	3400.8942	2730.182756	3595.847829	0.0	0.108871388	0.0	0.0	0.0	0.0	5.0	3.0	0.0
"CAL402"	"CAL"	2018.0	204.0	7.0	0.0	1.0	2.816188813	1.213166525	31.40098122	7.749960159	40.3641079			0.317181186	0.147904481	2.348240521		605.9091484	0.007838368	10917.8859	10518.84603	424.1666776	3.175495282	0.0	8.087181739	0.0	8.087181739	2280.044921	3000.897225	2431.190897	3152.043201	0.0		0.0	0.0	0.0	0.0	2.0	3.0	0.0
"CAL403"	"CAL"	2018.0	126.0	0.0	0.0	1.0	1.409885806		16.98058143	1.418243844				0.027416618	0.399297641	0.983171533		103.0505807	0.0	3998.395952	4072.196243	0.241449312	0.150698904	0.0	4.189426471	0.0	4.189426471	381.4766014	686.9324039	385.5102869	690.9660894	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"CAL404"	"CAL"	2018.0	166.0	2.0	0.0	2.0	1.860349884	1.446294602	22.87729186	5.637201313	29.96078778			0.410177797	0.205005504	1.228100089	0.017066464	383.2253262	0.071184734	7345.216826	7246.970011	212.4770822	1.103287161	0.0	4.412052347	0.0	4.412052347	1110.131229	1722.720141	1196.251686	1808.840597	0.0		0.0	0.0	0.0	0.0	4.0	0.0	0.0
"CAL406"	"CAL"	2018.0	227.0	7.0	0.0	3.0	2.597121781		35.29856393	5.299588578				0.06469764	0.198616169	0.097649547	2.047324421	1121.562163	0.09804342	12287.32895	7364.126222	139.3344857	6.72844133	0.0	8.981612374	0.0	8.981612374	2741.76435	3345.398674	3031.565875	3635.200199	0.0		0.0	0.0	0.0	0.0	3.0	0.0	0.0
"CAL407"	"CAL"	2018.0	221.0	7.0	0.0	3.0	2.610084895		32.95747941	6.225162662				0.070461457	0.200433459	0.097649547	2.051473406	1128.295391	0.087392202	12330.89158	7421.266154	154.6300695	6.551131208	0.0	8.981612374	0.0	8.981612374	2746.29006	3351.99069	3036.520458	3642.221087	0.0		0.0	0.0	0.0	0.0	3.0	0.0	0.0
"CAL41"	"CAL"	2018.0	107.0	2.0	0.0	2.0	1.884696806		19.56096006	3.875960387				0.445119055	0.141792475	1.196013991	0.069866647	373.238643	19.70535485	6223.747841	6220.57971	284.7320837	0.416595327	0.0	1.666772492	0.0	1.666772492	808.319714	1087.826209	861.6825822	1141.189078	0.0		0.0	0.0	0.0	0.0	3.0	1.0	0.0
"CAL413"	"CAL"	2018.0	334.0	6.0	0.0	3.0	4.797583554		46.54217447	12.28300676				0.600369887	1.212926808	0.456347651	2.471045342	1649.366924	9.51944279	16785.54564	15303.11052	832.0623467	1.669038732	0.0	9.472953204	0.0	9.472953204	3231.714939	4298.780201	3450.399661	4517.464923	0.0	0.046041688	0.0	0.0	0.0	0.0	5.0	3.0	0.0
"CAL414"	"CAL"	2018.0	210.0	3.0	0.0	2.0	2.246299192		31.09795763	6.319321487				0.058342703	0.083163135	0.168713134	1.936080217	960.676457	9.891892837	11763.38714	10701.76313	312.027887	0.636145128	0.0	7.982015204	0.0	7.982015204	2301.610849	3071.567696	2443.647446	3213.604293	0.0	0.251896513	0.0	0.0	0.0	0.0	4.0	2.0	0.0
"CAL42"	"CAL"	2018.0	236.0	10.0	0.0	3.0	2.829094983		31.15423675	10.08209008		2.00938E-5	0.114119376	0.134045132	0.364463509	2.109041819	0.107405066	349.8931968	71.08809662	7418.476267	7095.782046	888.1714005	1.326763385	0.0	2.935561829	0.0	2.935561829	859.7966824	1165.417912	915.0615007	1220.68273	0.0		0.0	0.0	0.0	0.0	3.0	2.0	0.0
"CAL423"	"CAL"	2018.0	131.0	2.0	0.0	1.0	1.802015057		20.49829837	4.203252017				0.510043595			1.29197146	333.0111131	0.0	5899.819405	3896.094482	74.56349567	3.743992888	0.0	5.761706957	0.0	5.761706957	1360.080638	1671.241459	1491.123528	1802.284349	0.0		0.0	0.0	0.0	0.0	4.0	0.0	0.0
"CAL424"	"CAL"	2018.0	239.0	2.0	0.0	1.0	2.887186726	3.381731625	31.34434701	4.990569299	39.71664794			1.31871936		0.08512991	1.48333749	1486.467235	0.0	12816.1637	7686.433585	852.1053647	7.827464074	0.0	7.890627858	0.0	7.890627858	2679.058037	3452.210246	2902.233463	3675.385672	0.0		0.0	0.0	0.0	0.0	4.0	0.0	0.0
"CAL426"	"CAL"	2018.0	136.0	5.0	0.0	2.0	1.833808883	1.643289757	20.32819453	4.353861648	26.32534593			0.791360734	0.127053082	0.289599056	0.587484203	623.8917276	2.68977E-4	8018.359113	7873.125972	825.4244114	2.649193988	0.0	4.148946528	0.0	4.148946528	1549.141848	1984.776466	1677.339336	2112.973954	0.0		0.0	0.0	0.0	0.0	3.0	3.0	0.0
"CAL427"	"CAL"	2018.0	209.0	2.0	0.0	2.0	3.076060209	3.704499093	34.78823968	7.088931602	45.58167037			1.216598888	0.235389596		1.592326381	421.5160568	0.0	9313.084634	7707.194948	268.1467486	11.78259246	0.0	9.24983564	0.0	9.24983564	1976.105277	2509.923593	2114.316014	2648.13433	0.0		0.0	0.0	0.0	0.0	7.0	3.0	0.0
"CAL431"	"CAL"	2018.0	403.0	9.0	0.0	2.0	7.195617266	4.587104546	62.06227723	9.78972021	76.43910199			2.26359069	0.278968898	2.162058827	0.051864749	759.7052532	0.0	12546.37592	9929.81405	165.5545608	23.18546833	0.0	19.14843698	0.0	19.14843698	2570.918753	3733.705721	2723.48736	3886.274329	0.0		0.0	0.0	0.0	0.0	4.0	3.0	0.0
"CAL432"	"CAL"	2018.0	173.0	3.0	0.0	1.0	2.650203472	1.365974525	29.83278493	2.895635817	34.09439527			0.585636387	0.073167236	1.958988793		542.1685099	0.040939282	7920.976623	7673.612047	84.87885893	0.802859127	0.0	8.234353771	0.0	8.234353771	1576.241562	2117.090614	1649.605977	2190.455029	0.0		0.0	0.0	0.0	0.0	4.0	2.0	0.0
"CAL435"	"CAL"	2018.0	103.0	6.0	0.0	2.0	1.844135228	1.540881872	19.20061036	1.728164192	22.46965642			1.255092214	0.047579568	0.421478955		974.9204466	0.520862141	5314.051548	4105.895501	299.4720962	2.895003564	0.0	6.201873231	0.0	6.201873231	1162.80947	1538.273532	1251.886905	1627.350966	0.0		0.0	0.0	0.0	0.0	3.0	3.0	0.0
"CAL437"	"CAL"	2018.0	233.0	2.0	0.0	3.0	2.884388916		33.3017593	3.392678178				0.04298815	0.593519768	0.923021186	1.324859825	883.9044024	0.0	11942.40405	11498.26509	365.9437449	2.492922116	0.0	9.516369022	0.0	9.516369022	2224.11593	3177.777642	2322.707855	3276.369567	0.0		0.0	0.0	0.0	0.0	7.0	3.0	0.0
"CAL440"	"CAL"	2018.0	147.0	1.0	0.0	2.0	2.41362093	1.347075251	25.08339018	1.627035973	28.0575014			1.168952247			1.208891598	130.3561287	2.260274322	1587.690389	1049.55625	35.03425199	4.521508201	0.0	5.580464489	0.0	5.580464489	311.419723	397.5889724	337.4686427	423.6378921	0.0		0.0	0.0	0.0	0.0	4.0	0.0	0.0
"CAL441"	"CAL"	2018.0	275.0	4.0	0.0	3.0	3.033225261		41.31060205	7.856746021				0.418462282	0.129987053	0.015605911	2.459742551	1533.129748	9.715802733	14761.58017	13286.5583	620.9609489	0.937347136	0.0	8.428336082	0.0	8.428336082	2962.682871	3880.623036	3174.052961	4091.993126	0.0	0.056071816	0.0	0.0	0.0	0.0	5.0	3.0	0.0
"CAL442"	"CAL"	2018.0	92.0	1.0	0.0	1.0	1.176834275		14.15066951	2.021628987				0.046478009	0.102389603	0.96050646	0.005049979	961.9985246	0.0	6313.434041	5374.451492	178.8356581	2.455612354	0.0	2.565180834	0.0	2.565180834	1238.684376	1658.506595	1320.050186	1739.872405	0.0		0.0	0.0	0.0	0.0	2.0	0.0	0.0
"CAL443"	"CAL"	2018.0	153.0	6.0	0.0	1.0	2.510285052		24.943582	5.459892753				0.23408168	0.060599446	2.215603954		383.9873023	6.881472753	5586.920199	3357.682522	56.28201938	1.711201527	0.0	7.856447161	0.0	7.856447161	1275.304553	1760.498447	1339.308782	1824.502676	0.0	0.305317014	0.0	0.0	0.0	0.0	5.0	0.0	0.0
"CAL444"	"CAL"	2018.0	118.0	0.0	0.0	1.0	3.364457306	5.712854486	21.03589534	2.639463792	29.38821362			2.488826296			0.75967224	468.4263342	0.0	7137.546498	2135.194018	248.6511036	7.676682705	0.0	7.959988858	0.0	7.959988858	1568.153409	1892.526565	1708.837312	2033.210467	0.0		0.0	0.0	0.0	0.0	2.0	2.0	0.0
"CAL51"	"CAL"	2018.0	186.0	2.0	0.0	2.0	1.919042802		22.58273582	7.278584826				0.070273036	0.519792831	1.328358323	6.18608E-4	127.510902	0.016622864	5445.57858	5442.681669	40.21403232	1.720496325	0.0	4.646486082	3.141601773	7.788087854	790.8820284	1086.454889	840.2271706	1135.800031	0.0	0.739425341	0.0	0.0	0.0	0.0	3.0	1.0	0.0
"CAL52"	"CAL"	2018.0	165.0	11.0	0.0	4.0	2.392501737		31.34439585	6.248524869			0.030140366	0.052737809	0.21006669	2.079151058	0.02040581	1310.806027	85.85676124	11505.91504	10905.93198	454.0338438	1.129130966	0.0	2.773767895	0.0	2.773767895	2012.00367	2730.006714	2163.004427	2881.007471	0.0		0.0	0.0	0.0	0.0	7.0	6.0	0.0
"CAL53"	"CAL"	2018.0	165.0	11.0	0.0	4.0	2.39983642		31.35012983	7.244197658			0.030140366	0.054388677	0.21006669	2.084834926	0.02040581	1312.686593	85.93037211	11527.31687	10926.27966	454.7386278	1.156664589	0.0	2.773767895	0.0	2.773767895	2015.472737	2734.984784	2166.700504	2886.212551	0.0		0.0	0.0	0.0	0.0	7.0	6.0	0.0
"CAL54"	"CAL"	2018.0	168.0	13.0	0.0	3.0	2.973563053		29.33181128	8.486819562			0.030140366	0.734112064	0.261989964	1.83011799	0.02040581	1371.955171	55.46633371	12416.75193	11739.76221	380.2584148	1.970492882	0.0	8.324062166	0.0	8.324062166	2134.056949	3014.52403	2304.005796	3184.472878	0.0		0.0	0.0	0.0	0.0	8.0	4.0	0.0
"CAL55"	"CAL"	2018.0	99.0	8.0	0.0	4.0	1.449597426		16.00063952	5.933043518			0.030329237	0.037161155	0.176619983	1.205487067		1074.104216	34.89087396	7369.886359	6997.005032	409.3539181	0.992689633	0.0	1.630193547	0.0	1.630193547	1448.407385	1966.336988	1563.513829	2081.443433	0.0		0.0	0.0	0.0	0.0	1.0	3.0	0.0
"CAL56"	"CAL"	2018.0	631.0	10.0	0.0	6.0	10.77431152	4.236753606	84.02966523	23.89812222	112.1645411			3.550600948	2.289904967	4.87969366	0.054111943	1041.997526	10.10924338	21525.63225	20190.94339	905.4961043	7.706058879	0.0	19.29664626	3.141601773	22.43824803	3524.259628	4763.558411	3773.893442	5013.192224	0.0	0.739425341	0.0	0.0	0.0	0.0	4.0	2.0	0.0
"CAL58"	"CAL"	2018.0	182.0	6.0	0.0	2.0	2.145784883		27.30218099	9.218799853				0.139828797	0.329948997	1.676007087		627.3036259	29.60732997	7701.66475	7614.644476	406.5920454	2.587011538	0.0	4.282138127	0.0	4.282138127	1154.684672	1564.97216	1235.418197	1645.705685	0.0		0.0	0.0	0.0	0.0	2.0	2.0	0.0
"CAL59"	"CAL"	2018.0	173.0	5.0	0.0	3.0	2.19693308		29.75401064	3.323000017				0.123028168	0.262960016	1.653543577	0.150151367	660.4454978	43.83890559	8901.410615	8790.188426	174.2886023	1.71017543	0.0	3.277063799	0.0	3.277063799	1388.569731	1850.477355	1518.529467	1980.43709	0.0		0.0	0.0	0.0	0.0	6.0	4.0	0.0
"CAL60"	"CAL"	2018.0	260.0	13.0	0.0	3.0	3.773767662		43.25389982	8.44334929				0.311792806	1.048281624	2.246540679	0.159902647	791.6527975	69.98617174	11990.21891	11780.22449	225.3567447	3.933293625	0.0	8.228165574	0.0	8.228165574	1805.403884	2431.082334	1974.074778	2599.753228	0.0		0.0	0.0	0.0	0.0	6.0	4.0	0.0
"CAL61"	"CAL"	2018.0	128.0	3.0	0.0	2.0	1.65886514		24.10821533	1.38412486			0.026762168	0.050836975	0.33674996	1.24451605		159.6055251	62.76042798	5182.20776	5132.214865	206.6447729	1.127656859	0.0	3.167241062	0.0	3.167241062	606.5612376	892.207888	670.5422861	956.1889365	0.0		0.0	0.0	0.0	0.0	5.0	1.0	0.0
"CAL62"	"CAL"	2018.0	164.0	6.0	0.0	3.0	2.244104801		30.869975	1.524355959			0.026762168	0.080569185	0.508898049	1.627875401		286.0463154	80.73439212	7073.921267	6918.443243	302.4651622	1.524355959	0.0	3.703315207	0.0	3.703315207	936.356579	1347.732175	1018.687653	1430.063249	0.0		0.0	0.0	0.0	0.0	5.0	1.0	0.0
"CAL68"	"CAL"	2018.0	147.0	4.0	0.0	1.0	1.785728587		22.21327143	6.541102652			0.032504734	0.066741225	0.172708962	1.443052007	0.070721656	285.5396404	59.46172039	6058.831847	5997.947554	460.880035	1.134577115	0.0	0.293124369	0.0	0.293124369	718.827399	1033.270181	783.4367127	1097.879495	0.0		0.0	0.0	0.0	0.0	1.0	2.0	0.0
"CAL70"	"CAL"	2018.0	112.0	9.0	0.0	4.0	1.633359612		20.38490495	4.562091801			0.019113896	0.046696334	0.195393325	1.33848663	0.03366945	447.6771793	227.9488183	5186.182785	5016.094989	512.9709958	1.144282188	0.0	1.077155263	0.0	1.077155263	632.851818	894.8820921	692.1416733	954.1719474	0.0		0.0	0.0	0.0	0.0	1.0	5.0	0.0
"CAL71"	"CAL"	2018.0	331.0	20.0	0.0	6.0	6.082771881	3.020100898	55.86688731	15.59190264	74.47889084	0.337675691	0.080276588	0.343275431	1.655947751	3.443883906	0.021310087	297.6022846	187.854654	10188.19437	10267.59695	869.3280421	8.161522913	0.0	0.77836113	0.0	0.77836113	1141.194657	1640.457662	1220.856123	1720.119128	0.0		0.0	0.0	0.0	0.0	12.0	6.0	0.0
"CAL8"	"CAL"	2018.0	168.0	10.0	0.0	3.0	1.674806078		24.74013774	0.135436954			0.043457124	0.016987108	0.188375173	1.4051119		281.090115	987.1849102	6252.22358	5990.532662	2329.369809	0.135436954	0.0	1.186563548	0.0	1.186563548	410.8795341	594.4416596	458.6601939	642.2223193	0.0	0.287462133	1.0	0.0	0.0	0.0	5.0	2.0	0.0
"CAL80"	"CAL"	2018.0	110.0	4.0	0.0	4.0	1.791743691	0.644025852	21.76903777	0.683702816	23.09676644	0.011552145	0.025406052	0.17189141	0.335021936	1.193087877	0.041247764	105.871498	580.2638178	3754.521062	3690.090547	477.4145735	1.327728668	0.0	3.72085806	1.823266341	5.544124401	426.6396396	584.8040013	457.8522336	616.0165952	0.0		0.0	0.0	0.0	0.0	2.0	3.0	0.0
"CAL82"	"CAL"	2018.0	560.0	15.0	0.0	5.0	7.639807404	6.00424059	87.70867133	17.85303136	111.5659433		0.032336443	0.86922162	1.927326953	4.495686598	0.314934164	526.0041348	40.72512696	16794.66185	17142.73277	307.1895411	13.15946925	0.0	16.63230653	0.0	16.63230653	1980.51767	2969.993704	2141.188815	3130.664849	0.0	0.284014804	0.0	0.0	0.0	0.0	8.0	7.0	0.0
"CAL83"	"CAL"	2018.0	253.0	5.0	0.0	2.0	2.242959163		34.13940648	2.851769776				0.344368104	0.323582906	1.311086898	0.263921259	157.4111526	8.714026126	5717.756054	5918.11419	1.05344E-5	1.747357655	0.0	5.539181777	0.0	5.539181777	636.7002146	1015.362394	688.3111432	1066.973323	0.0		0.0	0.0	0.0	0.0	2.0	3.0	0.0
"CAL86"	"CAL"	2018.0	100.0	4.0	0.0	2.0	2.632666464		22.82079569	3.712173726			0.032336443	0.148455357	1.004529079	1.275632234	0.049203901	109.2763744	31.70524086	4449.273759	4544.631911	86.16599007	1.456685871	0.0	5.23656956	0.0	5.23656956	530.2768992	770.6971476	568.9598649	809.3801133	0.0	0.284014804	0.0	0.0	0.0	0.0	3.0	2.0	0.0
"CAL89"	"CAL"	2018.0	134.0	2.0	0.0	2.0	1.777931479		23.8844041	1.343610242				0.051272896	0.238816386	1.478279249		147.1633561	9.721709422	5080.283732	5147.98977	12.0883687	0.765234364	0.0	3.452695211	0.0	3.452695211	723.1955045	1002.146746	756.9728974	1035.924138	0.0		0.0	0.0	0.0	0.0	3.0	1.0	0.0
"CAL94"	"CAL"	2018.0	41.0	0.0	0.0	1.0	0.528575231		7.540171076	1.664121435			9.74082E-4	0.035461287	0.074105676	0.418034201		104.5717011	2.440596818	1318.654215	1318.499789	1.358729112	2.730112667	0.0	0.778781097	0.20150377	0.980284867	191.0075415	274.4844749	202.150172	285.6271054	0.0	0.089914577	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"CAL96"	"CAL"	2018.0	83.0	3.0	0.0	3.0	1.285880415		16.28173439	3.674694925			0.0405801	0.033690466	0.158030112	1.053579727		539.4735167	78.99091153	5929.203488	5830.760324	574.9175836	0.338527678	0.0	1.749755227	0.033661994	1.783417221	902.0367096	1249.140209	976.4111271	1323.514626	0.0		0.0	0.0	0.0	0.0	6.0	4.0	0.0
"CAL98"	"CAL"	2018.0	81.0	3.0	0.0	3.0	1.286803186		16.28185433	3.516507359			0.0405801	0.035005101	0.158001858	1.053216121		539.8058632	79.11273552	5930.646871	5832.054077	575.081473	0.337054356	0.0	1.749614297	0.0	1.749614297	902.0790978	1249.240375	976.4616338	1323.622911	0.0		0.0	0.0	0.0	0.0	6.0	4.0	0.0
"LAV2744"	"LAV"	2019.0	151.0	9.0	1.0	3.0	1.989128291		23.46906954	6.136339754		0.044208051	0.029443766	0.027585887	0.010892229	1.854289937		61.74416329	611.8518594	5823.061515	5786.231431	461.1732198	3.822593837	3.190968163	0.013014826	0.439395675	3.643378663	791.9610725	1100.593246	849.8846261	1158.5168	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2746"	"LAV"	2019.0	151.0	9.0	1.0	3.0	1.989128291		23.46906954	6.136339754		0.044208051	0.029443766	0.027585887	0.010892229	1.854289937		61.74416329	611.8518594	5823.061515	5786.231431	461.1732198	3.822593837	3.190968163	0.013014826	0.439395675	3.643378663	791.9610725	1100.593246	849.8846261	1158.5168	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2747"	"LAV"	2019.0	93.0	0.0	1.0	3.0	2.580465103		21.21417991	3.596200091			0.04531129	0.680222614	0.174497098	1.531831787		110.6116413	375.2122974	7467.990695	7133.265446	286.7150614		2.694862575	0.0	2.213371803	4.908234379	1169.740871	1551.225712	1266.837384	1648.322226	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2748"	"LAV"	2019.0	152.0	3.0	1.0	3.0	4.110322904	0.606312709	29.12072959	4.957962912	34.68500521		0.023108321	1.602802104	0.034198999	2.24206294		220.9726755	287.6830315	9246.045103	8554.477247	235.2683334	2.399565334	1.029699223	0.0	1.700459663	2.730158887	1685.567151	2312.721959	1790.355545	2417.510354	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2751"	"LAV"	2019.0	122.0	3.0	1.0	3.0	3.281227497	0.896728329	22.22337495	4.945829584	28.06593286	0.030961742	0.038218666	0.821517005	0.032631759	2.081253069	0.101690382	155.0353564	185.6409896	6809.521763	6727.378742	486.9333682	3.214710359	1.621723987	0.0	2.763826192	4.385550179	994.7478389	1421.039737	1045.089271	1471.381169	0.0	0.125615762	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LAV2752"	"LAV"	2019.0	93.0	4.0	3.0	1.0	1.200942966		13.2589336	4.089128748		2.83477E-5	0.0119443	0.089696945	0.042318987	1.056954381		95.67823845	24.24901362	4997.061185	4961.151857	202.9071472	1.356353279	0.979922796	0.0	2.452587112	3.432509908	735.2401396	1057.034288	781.0928998	1102.887048	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2754"	"LAV"	2019.0	127.0	4.0	1.0	2.0	1.397910778	0.572010375	18.34601262	4.300548688	23.21857168	1.0347E-4	0.021542676	0.049516593	0.050834396	1.225462382	0.050451261	144.8464125	211.1655683	5500.239443	5452.324028	382.867453	2.086559946	0.136974522	0.0	4.16472572	4.301700242	759.9531993	1120.743578	797.0096549	1157.800034	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2755"	"LAV"	2018.0	358.0	14.0	2.0	3.0	10.11950754	7.502766462	57.04142783	18.3693193	82.91351359	0.175416747	0.032209684	3.304248548	0.420248885	4.614577359	0.988130903	359.697545	217.7103805	17042.5565	15145.06459	1755.717573	15.65126324	3.191020861	0.0	13.68950436	16.88052522	2568.634409	3543.650367	2725.220464	3700.236421	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2756"	"LAV"	2018.0	358.0	14.0	2.0	3.0	10.11950754	7.502766462	57.04142783	18.3693193	82.91351359	0.175416747	0.032209684	3.304248546	0.420248885	4.614577359	0.988130903	359.6975449	217.7103805	17042.5565	15145.06459	1755.717573	15.65126324	3.191020861	0.0	13.68950436	16.88052522	2568.634409	3543.650366	2725.220463	3700.236421	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LAV2757"	"LAV"	2019.0	30.0	0.0	2.0	1.0	0.483891838		5.425164655	0.909871356				0.005582369		0.478309474		79.19367265	12.35409129	3247.917132	3047.303508	68.37603646	0.057352368	0.0	0.0	0.0	0.0	738.0819202	999.7723418	779.718296	1041.408718	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0
"LAV2759"	"LAV"	2019.0	4047.0	134.0	45.0	78.0	111.6192798	78.29674986	607.078025	244.807201	930.1819758	0.334036077	0.736167888	37.9475102	5.213852392	52.63447472	4.139961769	4099.724281	6856.374134	198684.3646	189695.7773	15008.13896	211.0000158	55.45186545	1.746955812	90.9144566	148.1132779	30381.15872	43301.64456	32300.55342	45221.03926	0.0	1.557826678	0.0	3.0	13.0	0.0	0.0	0.0	0.0
"LAV2761"	"LAV"	2018.0	218.0	3.0	3.0	4.0	2.94435345	1.848216859	26.72550804	9.166847907	37.7405728		0.013333278	0.039703657	0.070569664	2.467239221		236.5461599	798.677046	9890.63517	9534.260107	856.6226661	8.199450683	3.996229477	0.0	3.003472918	6.999702395	1445.969858	2055.567365	1539.761012	2149.358519	0.0		0.0	0.0	3.0	0.0	0.0	0.0	0.0
