Schoolid	Entropie1000m	City	SUMIntersection	NbrSchools	PropIntersectionKm	SUMOnewaykm	PropOneWayKm	NbrCrossingGuard	PropCrossingGuardKm	NbrTrafSignals	Pop2016	Pop2011	Highwaykm	MajorRoadkm	MinorRoadkm	roadcovkm	ShapeAreakm	ISPH1116	OPDbPC60Less	STDMulti	SumParkkm	SumReskm	SumComkm	SumIndkm	SumOpenAreakm	SumGouvkm	CHASEYEAR	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"MTL1359"	0.514831048	"MTL"	145.0	14.0	4.8	21.489	71.56	7.0	0.233	26.0	21247.94891	21104.82834	0.0	10.53640882	19.4939401	30.03034892	1.621951755	1191.143115	5763.763163	10675.24137	0.206697986	1.112621722		0.065065734	0.044162006	0.193404297	2018.0	0.0	0.0	6.833084379	6.833084379	2592.612808	3409.958888	2857.081696	3674.427777	0.0	9.157101463	0.0	1.0	30.0	0.0	3.0	0.0	0.0
"TOR441"	0.60027332	"TOR"	65.0	3.0	5.6	2.603	22.44	3.0	0.259	12.0	3745.270244	3750.127616	0.0	4.770409806	6.827128712	11.59753852	0.753280128	248.6128419	742.7643322	807.0783625	0.170063325	0.424937928	0.022386181	0.01100948	0.009598662	0.115284541	2018.0	0.0	0.163518749	0.0	0.163518749	492.735362	682.8512241	529.1461178	719.2619799	0.0	0.161424107	0.0	0.0	0.0	0.0	0.0	3.0	0.0
"TOR444"	0.411935295	"TOR"	302.0	10.0	7.7	17.005	43.36	4.0	0.102	29.0	17804.46326	18471.4272	0.0	11.22381586	27.99281302	39.21662888	1.565374423	599.6075465	5192.607877	5828.778094	0.055053792	1.143064248			0.069799457	0.297456919	2018.0	0.0	0.0	2.199244463	2.199244463	1161.637103	1596.64256	1271.411191	1706.416647	0.0	2.323481877	0.0	2.0	10.0	0.0	4.0	4.0	0.0
"MTL1368"	0.418751766	"MTL"	151.0	3.0	5.5	21.214	77.34	1.0	0.036	14.0	13141.93539	13086.92696	0.0	8.048616602	19.38153595	27.43015255	1.539015146	1313.712696	2621.047628	5853.975469	0.253639412	1.154807891		7.14123E-4	0.052327469	0.02850224	2018.0	1.1931271	0.458296883	2.071176162	3.722600145	1866.551458	2395.961689	2030.404567	2559.814798	0.0	0.478771609	0.0	11.0	2.0	0.0	2.0	0.0	0.0
"MTL1372"	0.560315535	"MTL"	83.0	8.0	4.3	14.563	74.87	7.0	0.36	7.0	11575.39436	11740.41185	0.0	3.516680037	15.93480029	19.45148033	1.317592054	1070.049996	1616.814077	4161.647512	0.056169108	0.758865349		0.041726754	0.380968761	0.079862079	2018.0	0.0	0.569728433	0.858116198	1.427844631	2023.526127	2735.295133	2222.463041	2934.232047	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1373"	0.397140929	"MTL"	133.0	18.0	4.3	20.981	67.24	7.0	0.224	28.0	20132.90227	20181.91431	0.0	9.042592908	22.16116454	31.20375744	1.726738585	706.525834	7120.310047	10420.99353	0.129559392	1.338068291		0.04414942	0.012572503	0.202388979	2018.0	0.0	0.0	10.70621361	10.70621361	2403.824017	3195.080851	2613.668879	3404.925713	0.0	9.785882651	0.0	2.0	36.0	0.0	4.0	0.0	0.0
"MTL1374"	0.440294908	"MTL"	152.0	4.0	4.7	19.91	61.98	7.0	0.218	22.0	22959.23585	21551.25167	0.0	7.831629847	24.29331565	32.12494549	1.69498411	1041.803562	5115.728042	11081.1095	0.109618947	1.26584689		0.22598288	0.026920041	0.066615358	2018.0	0.1022067	0.0	6.584493672	6.686700372	2945.878113	3775.706393	3257.721914	4087.550194	0.0	8.962554672	0.0	0.0	21.0	0.0	0.0	0.0	0.0
"TOR449"	0.437555755	"TOR"	159.0	6.0	7.0	4.115	18.09	3.0	0.132	17.0	10919.3505	10711.96934	0.0	4.97283417	17.77196985	22.74480402	1.323751515	403.510463	2654.279773	2610.847079	0.116870741	1.006908412		0.099855399	0.020957322	0.079159635	2018.0	1.718255026	1.001629273	0.0	2.7198843	1550.542604	2143.086278	1664.938745	2257.48242	0.0	2.421980526	0.0	0.0	0.0	0.0	3.0	5.0	0.0
"MTL1379"	0.598065947	"MTL"	176.0	8.0	5.2	25.785	75.78	5.0	0.147	27.0	12624.16653	12361.22035	2.359998588	13.08191184	18.58256045	34.02447088	1.681311844	936.5584723	2594.094683	4758.941593	0.053409994	1.009806668		0.177905114	0.309054648	0.13113542	2018.0	0.0	0.895841943	1.754050843	2.649892786	1659.45506	2249.437292	1811.720908	2401.703141	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1384"	0.595170608	"MTL"	143.0	6.0	5.3	15.59	58.02	4.0	0.149	33.0	16728.95447	16162.98174	1.241129532	7.243715701	18.38510376	26.86994899	1.689833067	968.7370099	4694.251245	9190.101709	0.100407679	0.987929096	0.046890596	0.424002452	0.019243774	0.111359481	2018.0	0.691168984	0.0	3.645268413	4.336437397	1368.040544	1726.799283	1524.6804	1883.439139	0.0	0.735466546	0.0	0.0	5.0	0.0	0.0	0.0	0.0
"TOR452"	0.339973117	"TOR"	43.0	1.0	3.8	0.557	4.88			3.0	4664.857095	4769.354875	0.0402107	4.145800706	7.224248481	11.41025989	0.880465425	624.0837832	230.3166955	639.3907811	0.054634634	0.738202951	0.017160121	0.00785012	0.011829435	0.050788168	2018.0	1.503683602	0.0	0.0	1.503683602	548.2087857	817.7838152	570.2605894	839.8356189	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1388"	0.469702735	"MTL"	157.0	9.0	5.2	16.538	54.92	8.0	0.266	44.0	22430.83528	21553.91426	2.625859623	8.187330259	19.30239439	30.11558428	1.585391168	1484.623635	7438.783271	11993.58583	0.173440725	1.15955814	0.003530775	0.065587232	0.027017818	0.156256489	2018.0	1.837628088	0.093254351	7.192644212	9.123526651	2123.284824	2604.516864	2377.394559	2858.626599	0.0	2.741314348	0.0	0.0	12.0	0.0	1.0	0.0	2.0
"MTL1393"	0.543808636	"MTL"	159.0	5.0	5.1	20.874	67.01	8.0	0.257	32.0	18067.7743	17770.57059	2.707509741	9.908555714	18.53460411	31.15066957	1.619676802	1442.321741	3797.447976	7905.940925	0.07963718	1.08948528		0.097510806	0.226823749	0.126219773	2019.0	0.036069711	0.610508748	3.122678596	3.769257054	2482.445504	3343.114661	2698.695814	3559.36497	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1394"	0.389384647	"MTL"	117.0	4.0	4.1	15.912	55.32	7.0	0.243	31.0	19210.79829	18711.34528	1.970788003	9.986204689	16.80531151	28.76230421	1.63432821	832.4456847	6626.637175	10178.34892	0.17140303	1.287284494		0.103520125	0.012876528	0.059244036	2018.0	0.606324634	0.427045779	6.765843108	7.799213521	1900.469898	2457.025532	2146.586588	2703.142222	0.0	7.721575781	0.0	1.0	29.0	0.0	3.0	0.0	0.0
"TOR459"	0.531725978	"TOR"	48.0	3.0	4.0	0.067	0.56	1.0	0.083	6.0	4464.094905	4273.45058	0.0	4.055397979	8.013391731	12.06878971	0.97396399	297.3987315	938.1582633	520.4806112	0.053208103	0.682424443	0.107931918	0.017212111	0.025014545	0.088172856	2018.0	0.0	0.0	0.0	0.0	539.1103983	778.2092981	587.8254519	826.9243517	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"TOR829"	0.638609085	"TOR"	52.0	3.0	4.4					7.0	6040.569309	6330.784368	0.0	6.400267037	5.462447868	11.86271491	0.972679533	426.2130575	13.88217656	1206.72672	0.052575529	0.530724973	0.010639811	0.250691682	0.051305717	0.076741812	2018.0	0.244241397	0.201241419	0.0	0.445482816	595.0432646	858.0035193	632.6781018	895.6383564	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR460"	0.556047204	"TOR"	69.0	3.0	4.8	3.221	22.45	1.0	0.07	12.0	8333.131558	8470.79557	0.0	5.982298079	8.36370465	14.34600273	1.195231099	599.7952819	702.8463251	2218.728837	0.097790343	0.801269729	0.029139011	0.038564422	0.042216637	0.186250955	2018.0	0.901043566	0.511079758	0.0	1.412123324	1267.915461	1787.693903	1358.101889	1877.880331	0.0		0.0	0.0	0.0	0.0	1.0	2.0	0.0
"TOR461"	0.244664212	"TOR"	121.0	5.0	4.9	0.587	2.39	8.0	0.325	12.0	10516.08184	10402.2747	0.0	7.747636858	16.83438154	24.5820184	1.568526955	308.6533675	2994.721579	1361.685388	0.11328984	1.377862069	0.008450244		0.002553327	0.066371467	2018.0	0.0	1.116545591	0.0	1.116545591	1753.005815	2413.883403	1866.967319	2527.844907	0.0	4.816717479	0.0	1.0	4.0	0.0	8.0	1.0	1.0
"MTL1406"	0.423623338	"MTL"	184.0	7.0	5.6	21.677	65.67	8.0	0.242	47.0	22768.28491	21985.34197	1.108942215	9.370633769	22.52861426	33.00819024	1.604383238	1543.711829	8007.760723	11643.87916	0.252506321	1.178185722			0.014009629	0.141315823	2018.0	3.354873988	0.093254351	6.061784116	9.509912455	2382.856511	2939.817247	2650.323551	3207.284287	0.0	2.387226658	0.0	1.0	18.0	2.0	3.0	0.0	0.0
"MTL1409"	0.418350258	"MTL"	137.0	9.0	4.6	19.521	65.58	8.0	0.269	20.0	13668.7722	13275.68903	0.514239237	8.699958581	20.55459897	29.76879679	1.655343605	1055.322072	3227.588087	5612.633834	0.062839268	1.316081933	0.011007218	0.101073083	0.038504502	0.116478258	2018.0	1.985685139	0.0	2.10931009	4.094995229	1796.395524	2447.147189	1954.886947	2605.638612	0.0		0.0	8.0	3.0	0.0	5.0	0.0	0.0
"MTL1411"	0.289850034	"MTL"	109.0	8.0	3.8	18.392	64.31	10.0	0.35	41.0	22676.08225	21269.30694	0.441943104	10.65544164	17.50312928	28.60051403	1.612313446	1285.085406	7248.378946	11685.26425	0.055140094	1.335338607			0.007125907	0.214708833	2019.0	1.693039919	0.0	7.285613407	8.978653325	2298.697542	2929.880525	2548.130189	3179.313172	0.0	6.512794959	0.0	0.0	10.0	0.0	5.0	0.0	0.0
"MTL1412"	0.514961596	"MTL"	113.0	5.0	4.2	14.159	52.62	9.0	0.334	31.0	17718.02425	16470.48354	0.426207243	13.45350501	13.02850473	26.90821698	1.547110935	996.3136512	4852.719867	9610.361515	0.227948609	1.042602871		0.188817568	0.026002629	0.061739266	2018.0	2.598728287	0.8432234	3.811369748	7.253321434	1672.30939	2025.234069	1926.837679	2279.762358	0.0	5.715859443	0.0	0.0	12.0	0.0	6.0	0.0	0.0
"MTL1419"	0.611779079	"MTL"	96.0	9.0	4.3	13.889	62.19	3.0	0.134	22.0	10729.65758	10299.62582	0.0	9.44045641	12.89173871	22.33219512	1.448730658	733.263218	2535.029239	4898.566313	0.17097181	0.882755352		0.156023453	0.068993054	0.169987008	2018.0	0.238270897	0.0	5.443640125	5.681911022	1269.854618	1759.681502	1415.728049	1905.554933	0.0	0.217070809	0.0	5.0	0.0	0.0	7.0	0.0	1.0
"MTL1420"	0.478495255	"MTL"	221.0	10.0	6.0	27.621	75.07	10.0	0.272	47.0	22548.8725	21558.2998	0.0	14.72151706	22.07399535	36.79551241	1.608984329	1533.959595	6565.455766	12183.30373	0.120744067	1.167804757		0.165304667	0.027278051	0.127852787	2018.0	1.874601367	0.162507348	6.682384259	8.719492974	1996.070684	2449.29014	2255.456489	2708.675945	0.0	3.242676736	0.0	1.0	25.0	2.0	1.0	0.0	0.0
"MTL1424"	0.520999219	"MTL"	125.0	3.0	4.4	20.725	72.64	7.0	0.245	31.0	20231.8389	19828.33268	0.001664838	8.551344466	19.97989319	28.53290249	1.705010251	761.6557194	7443.673279	10002.0156	0.323297968	1.149378759	0.031657409	0.052538452	0.024715158	0.12342251	2018.0	0.0	0.0	7.415889305	7.415889305	2178.93967	2765.959957	2414.487047	3001.507334	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1425"	0.437405818	"MTL"	155.0	4.0	4.9	19.639	62.15	4.0	0.127	39.0	21406.99385	19450.73063	0.0	11.10119753	20.49701759	31.59821512	1.635545623	1037.906391	6760.110264	11222.7027	0.135504302	1.233565269		0.063479261	0.025542861	0.177453919	2019.0	0.670999317	0.0	7.094078962	7.765078279	1999.65162	2499.35598	2263.743913	2763.448273	0.0	2.748665895	0.0	0.0	10.0	0.0	4.0	0.0	0.0
"TOR814"	0.684892299	"TOR"	74.0	5.0	5.0	3.366	22.58	4.0	0.268	12.0	5440.143774	5623.251061	0.0	6.83353085	8.072822205	14.90635306	1.322861307	417.4844354	143.221334	599.113218	0.277716687	0.656305321	0.059943817	0.023046071	0.013992996	0.26659118	2018.0	0.0	3.395108114	0.0	3.395108114	622.1090719	956.3311622	675.7586075	1009.980698	0.0		0.0	0.0	0.0	0.0	2.0	3.0	0.0
"MTL1435"	0.40337805	"MTL"	140.0	6.0	4.7	21.75	73.04	8.0	0.269	19.0	12110.01931	11675.16146	0.0	7.408292049	22.36945301	29.77774506	1.723741797	975.4944749	3242.050621	4775.773663	0.072739929	1.350225735			0.044676898	0.194317978	2018.0	0.260148767	0.654931393	3.416079951	4.331160111	1670.22712	2253.811237	1821.972851	2405.556968	0.0	0.324846176	0.0	30.0	13.0	0.0	6.0	1.0	0.0
"MTL1437"	0.520915107	"MTL"	102.0	3.0	5.1	13.457	67.66	4.0	0.201	10.0	8314.799952	8064.723757	0.0	6.761420793	13.12660238	19.88802317	1.25880602	956.8438102	1716.987035	3131.567055	0.071712463	0.878552281	0.002527055	0.161709069	0.053128114	0.090861028	2019.0	0.0	0.0	2.05618068	2.05618068	1394.711235	1777.659094	1525.653625	1908.601485	0.0	0.324846176	0.0	23.0	7.0	0.0	6.0	0.0	0.0
"MTL1443"	0.552837901	"MTL"	72.0	8.0	3.9	12.622	68.25	8.0	0.433	18.0	16737.15609	17278.58539	0.0	5.436121438	13.05872403	18.49484546	1.034329924	1533.090933	3531.238961	7220.845779	0.107285264	0.671888984		0.098058764	0.016471394	0.140511854	2018.0	0.0	0.0	3.171171502	3.171171502	2163.52114	2874.838314	2397.189394	3108.506568	0.0	0.016070352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1444"	0.512549212	"MTL"	151.0	2.0	5.8	13.444	51.56	4.0	0.153	24.0	14018.48076	11297.37569	0.070254842	10.59609648	15.40683882	26.07319014	1.394092419	570.4236799	1110.812725	5572.661975	0.044240848	0.779095818		0.495231865	0.032758088	0.042765805	2018.0	1.669002026	0.0	1.816900804	3.485902831	1609.791129	2249.480102	1793.493207	2433.18218	0.0	1.436629359	0.0	2.0	8.0	0.0	0.0	2.0	7.0
"TOR48"	0.521567542	"TOR"	67.0	3.0	4.8	0.659	4.68			7.0	4043.097078	4071.773503	0.0	4.100453749	9.98177844	14.08223219	1.034471747	53.06762568	43.12675127	61.7436582	0.081071035	0.683526895	0.026327181		0.041580317	0.201966322	2018.0	0.426784278	0.0	0.0	0.426784278	501.4927035	770.106794	544.3102083	812.9242988	0.0		0.0	0.0	0.0	0.0	0.0	2.0	0.0
"MTL1448"	0.648687024	"MTL"	114.0	3.0	5.2	5.385	24.66	2.0	0.092	8.0	8762.851927	8383.542228	0.0	7.267921934	14.56627031	21.83419225	1.508238615	930.2640638	1360.182733	2907.241516	0.179386316	0.860010436	0.026161531		0.033484039	0.254379877	2018.0	3.400769078	0.0	1.314054184	4.714823262	1199.945167	1645.131358	1296.539391	1741.725582	0.0		0.0	0.0	3.0	1.0	2.0	1.0	0.0
"MTL1464"	0.55330018	"MTL"	109.0	8.0	4.3	15.111	59.79	5.0	0.198	27.0	24911.33625	25514.20415	0.0	8.204420511	17.06926218	25.27368269	1.626610997	4041.613828	4614.056437	10383.66334	0.12201071	1.108511515	0.042739538	0.141129073	0.025254198	0.186965954	2018.0	0.0	0.0	3.38733414	3.38733414	3454.17154	4698.729466	3763.690903	5008.248829	0.0	3.86476656	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR49"	0.368447503	"TOR"	79.0	5.0	4.8			2.0	0.12	12.0	5732.710919	5892.576233	0.0	6.302276074	10.32433734	16.62661341	1.250398998	415.2035949	130.6185527	354.6167678	0.034966189	0.997409038		0.047494725	0.015025401	0.155503645	2018.0	1.368151483	2.39684768	0.0	3.764999163	600.9457115	883.5094321	643.7465991	926.3103196	0.0		0.0	0.0	0.0	0.0	1.0	3.0	0.0
"MTL1472"	0.332467792	"MTL"	110.0	6.0	4.9	14.768	65.35	7.0	0.31	28.0	12991.51156	13030.54849	0.522852152	8.327761399	13.74825195	22.5988655	1.211769547	1388.036503	3731.473392	5414.684558	0.021283032	0.968107565			0.039175175	0.183203771	2019.0	0.0	0.0	2.697633951	2.697633951	1464.041218	2042.936826	1599.991826	2178.887434	0.0	5.03890254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1485"	0.398621956	"MTL"	119.0	4.0	4.6	17.612	68.09	2.0	0.077	7.0	14580.36299	14768.90884	0.0	7.135526899	18.72875131	25.86427821	1.467511549	1581.469128	3385.742261	5274.909639	0.07870451	1.183590243	0.054930233	0.008602018	0.077007183	0.064677374	2018.0	0.0	0.0	1.867226138	1.867226138	2026.008822	2934.661577	2182.458248	3091.111003	0.0	3.453330936	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR79"	0.562444064	"TOR"	66.0	1.0	5.5	0.907	7.55	1.0	0.083	14.0	16161.10808	16312.47228	0.0	3.367200392	8.645276209	12.0124766	0.988196274	3018.570478	1602.691055	5463.264498	0.325766413	0.532601285	0.023860111	0.085261906	0.014010231	0.006696342	2018.0	0.856730432	1.151379314	2.058169918	4.066279663	2731.272081	3584.628785	2972.154027	3825.510732	0.0	0.912088795	0.0	0.0	0.0	0.0	0.0	6.0	0.0
"TOR783"	0.370715463	"TOR"	280.0	9.0	7.9	13.829	38.83	10.0	0.281	27.0	15907.4669	15793.3663	0.0	9.167735283	26.44579914	35.61353443	1.438740407	389.8744508	5148.5843	4945.388832	0.051417516	1.153030537		0.012199663	0.069659932	0.152432708	2018.0	2.666157968	0.637779326	0.241736028	3.545673323	1362.306834	1774.750967	1491.877783	1904.321916	0.0	5.249617582	0.0	1.0	4.0	0.0	9.0	3.0	0.0
"TOR505"	0.578624747	"TOR"	86.0	1.0	5.3	0.493	3.05	2.0	0.124	9.0	7502.123486	6861.018682	0.0	5.374010778	10.78389987	16.15791065	1.335782233	387.1145695	826.9547386	1346.525678	0.131701431	0.532324446		0.602236808	0.061962421	0.00755712	2018.0	0.0	0.485748126	0.0	0.485748126	1061.29752	1568.071857	1149.957806	1656.732144	0.0		0.0	0.0	0.0	0.0	2.0	1.0	0.0
"TOR506"	0.549696964	"TOR"	67.0	5.0	5.5	0.195	1.6	3.0	0.246	9.0	5165.648629	5126.771121	0.0	3.231328499	8.969621241	12.20094974	0.912817874	147.6435936	1223.839144	865.2025455	0.186369992	0.595360282		0.040118604	0.049761487	0.017395124	2018.0	0.0	1.289928819	0.0	1.289928819	874.8230455	1211.572309	945.3725394	1282.121803	0.0	0.619636127	0.0	2.0	0.0	0.0	1.0	2.0	2.0
"TOR509"	0.444089136	"TOR"	76.0	4.0	4.8	0.726	4.61	2.0	0.127	6.0	5557.632096	5669.122747	0.0	5.392241201	10.33937016	15.73161136	1.213909716	119.1439429	550.3006689	853.3999203	0.105159573	0.896692403	0.015369368	0.015981382	0.010337422	0.170369573	2018.0	0.0	0.0	0.192158868	0.192158868	631.2096151	934.7797898	659.8774088	963.4475836	0.0		0.0	0.0	0.0	0.0	1.0	3.0	0.0
"TOR513"	0.093004371	"TOR"	58.0	2.0	4.1			2.0	0.143	5.0	4370.03424	4159.807302	0.0	2.196428493	11.80855583	14.00498432	1.23209934	237.3749425	696.9517621	455.4466777	1.189875261	0.003579325				0.020158773	2018.0	0.0	1.347353075	0.854049812	2.201402887	506.5987977	751.8249404	543.0936702	788.3198129	0.0		0.0	0.0	0.0	0.0	1.0	2.0	0.0
"TOR514"	0.230670396	"TOR"	144.0	4.0	5.8	5.591	22.45	2.0	0.08	14.0	14247.9472	14026.31106	0.648520505	6.610028678	17.64371338	24.90226256	1.397002568	1403.654927	2570.694367	4400.292996	0.041259371	1.253399664		0.026770995	0.005395146	0.070177387	2018.0	3.302427674	1.45996981	0.284647446	5.047044931	1902.793829	2626.672557	2030.184947	2754.063676	9.0	5.257225413	0.0	0.0	0.0	0.0	2.0	0.0	0.0
"TOR515"	0.450002368	"TOR"	18.0	1.0	3.6					0.0	1092.939089	1092.165749	0.0	1.883786281	3.157197904	5.040984184	0.491249838	8.765087859	152.8072999	35.28226844	0.045468552	0.350399561		0.078260183	5.14929E-4		2018.0	0.0	0.0	0.0	0.0	111.6535873	159.4287142	120.8311165	168.6062433	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR521"	0.488279414	"TOR"	65.0	3.0	3.9			2.0	0.121	10.0	8451.916197	8309.197237	0.0	4.747432772	11.74752001	16.49495279	1.325097578	903.7009767	1619.084242	1791.148253	0.052349293	0.947704239	0.022811547	0.160257882	0.005692714	0.136281907	2018.0	0.0	0.0	0.0	0.0	1058.50995	1543.476148	1123.687662	1608.653861	0.0		0.0	0.0	0.0	0.0	2.0	2.0	0.0
"TOR525"	0.331612214	"TOR"	50.0	2.0	4.2	1.073	8.91	3.0	0.249	9.0	3792.18523	3875.275171	0.0	2.973720873	9.064492168	12.03821304	0.91177671	71.04726714	1148.555072	316.6322097	0.163702266	0.714380416			0.011711053	0.021982963	2018.0	1.776852298	1.333641102	0.073634302	3.184127703	610.1740329	924.6069857	648.3063484	962.7393012	0.0		0.0	0.0	0.0	0.0	3.0	1.0	0.0
"TOR528"	0.195289669	"TOR"	136.0	4.0	5.7	1.232	5.13	9.0	0.374	21.0	15900.4465	15782.89801	0.040759873	7.159880143	16.83347074	24.03411076	1.398182056	1035.234153	3466.661285	5401.699415	0.045909465	1.267634591			0.002957856	0.081680136	2018.0	0.23210171	1.078466273	1.509398357	2.81996634	1820.380961	2394.726607	1957.60357	2531.949216	0.0	1.669136801	0.0	0.0	0.0	0.0	3.0	6.0	0.0
"TOR754"	0.403149606	"TOR"	72.0	5.0	4.5			1.0	0.063	9.0	6010.119311	6137.468157	0.0	5.797543108	10.04348476	15.84102787	1.227585196	380.5974267	159.33405	633.3908304	0.081230078	0.944818658	6.19196E-4	0.010691311	0.031244483	0.158981475	2018.0	1.893364917	0.004953045	0.0	1.898317962	613.0431516	900.7952397	657.7356445	945.4877326	0.0		0.0	0.0	0.0	0.0	0.0	2.0	0.0
"TOR534"	0.444469417	"TOR"	43.0	2.0	4.2			3.0	0.293	4.0	7407.781479	7185.526944	0.0	3.146593122	7.087456413	10.234049540000001	1.086609857	677.3336565	763.2412484	1791.750745	0.294968937	0.719853071		0.033750618	0.004613027	0.033424224	2018.0	0.40361203	1.923519886	0.0	2.327131917	1354.390897	1918.009907	1454.01152	2017.630531	0.0		0.0	0.0	0.0	0.0	2.0	0.0	0.0
"TOR747"	0.608561382	"TOR"	253.0	5.0	8.0	10.391	33.02	3.0	0.095	29.0	24544.33401	19104.84479	0.0	10.96920409	20.50410374	31.47330784	1.522006856	916.6740189	2700.489748	12089.08306	0.157980115	0.839360667		0.385900801	0.039678081	0.099087184	2018.0	2.92910713	1.730144765	0.982544124	5.641796019	1438.550419	1742.208263	1716.933189	2020.591033	0.0	2.606069657	0.0	6.0	6.0	0.0	3.0	1.0	0.0
"MTL1587"	0.353147546	"MTL"	204.0	8.0	6.3	14.645	45.05	2.0	0.062	15.0	9369.984157	9320.56213	0.0	10.59714896	21.90966383	32.50681279	1.528993115	678.4076442	1743.259749	2145.95736	0.065590322	1.263344829		0.046396083	0.039730414	0.113931469	2018.0	0.0	0.0	6.894658147	6.894658147	1397.999366	1953.689987	1487.627208	2043.317829	0.0	0.644383758	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL4636"	0.509738506	"MTL"	173.0	5.0	7.0	8.078	32.68	4.0	0.162	10.0	13022.30763	12924.18123	0.0	7.592499242	17.12786199	24.72036123	1.336899493	1094.891624	769.9065407	4962.622983	0.065057898	0.981910603	0.120129348	0.056221233	0.057233497	0.056346919	2018.0	0.0	0.0	1.390849256	1.390849256	1812.782554	2491.405054	1954.295163	2632.917664	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1589"	0.552109502	"MTL"	154.0	9.0	5.9	14.336	55.28	6.0	0.231	25.0	12409.76935	12650.90025	0.0	9.608311379	16.32297502	25.9312864	1.581037063	2470.719969	2105.310128	3365.966915	0.081851206	0.987090912	6.21001E-4	0.355640745	0.04617814	0.109655059	2018.0	1.399516008	0.0	3.297571383	4.697087391	2211.579734	3041.15445	2395.937894	3225.51261	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL4633"	0.180292619	"MTL"	94.0	1.0	6.1	0.232	1.5			1.0	3566.87362	3649.976306	0.0	0.928819464	14.54489387	15.47371333	0.944636494	137.6362533	276.0690135	289.7162461	0.053404246	0.868921013	0.012749132		0.004180166	0.005381934	2018.0	0.014958392	0.015407394	1.333318027	1.363683813	441.253936	648.4552963	465.9375754	673.1389357	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1596"	0.50594587	"MTL"	116.0	12.0	4.7	9.761	39.85	12.0	0.49	23.0	17182.42819	16701.32558	0.0	5.694285112	18.79855956	24.49284467	1.500905296	845.9439696	5375.146888	5569.67419	0.132252125	1.065896453		0.109764489	0.035785093	0.153881716	2018.0	0.830869912	0.0	4.37091717	5.201787082	3751.985555	5024.278845	4076.018208	5348.311498	0.0	0.856388097	0.0	3.0	30.0	0.0	0.0	0.0	0.0
"MTL1597"	0.491655563	"MTL"	94.0	6.0	4.9	7.846	40.92	1.0	0.052	11.0	5840.047419	5622.314521	0.0	7.024495965	12.14873523	19.1732312	0.995675102	501.737749	1392.211157	1939.984769	0.042875093	0.686289471		0.177358424	0.01551218	0.073639932	2018.0	0.0	0.0	1.924361973	1.924361973	818.2546915	1121.141625	890.1114625	1192.998396	0.0	0.273766108	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1600"	0.220981575	"MTL"	130.0	7.0	5.2	10.78	42.89	3.0	0.119	25.0	17508.23603	17128.29082	0.0	6.059913565	19.07132027	25.13123383	1.376113996	744.4739466	5360.909426	6239.490549	0.077129186	1.233753443			0.008388598	0.054160127	2018.0	1.408740194	0.0	4.751245703	6.159985897	3102.304379	4158.687778	3371.623214	4428.006614	0.0	1.331156145	0.0	1.0	22.0	0.0	0.0	0.0	0.0
"TOR55"	0.373320147	"TOR"	203.0	10.0	6.8	8.413	28.3	4.0	0.135	45.0	51681.3999	44571.19229	0.0	16.20968863	13.51693546	29.72662409	1.590076166	3780.469469	5141.641121	30095.41713	0.107466172	1.212012484	1.38313E-5		0.014700384	0.2558833	2018.0	2.974011572	0.0	1.17878929	4.152800863	2034.402127	2636.769619	2400.018377	3002.385869	0.0	0.953918362	0.0	0.0	0.0	0.0	4.0	4.0	0.0
"MTL1605"	0.583813469	"MTL"	87.0	4.0	6.5	6.176	45.92			7.0	3672.049442	3489.263241	0.0	4.810149002	8.640215992	13.45036499	0.906429454	136.262452	299.8359318	760.5019888	0.066890766	0.484136215		0.288075313	0.031171082	0.036156071	2018.0	0.971479563	0.0	2.236824451	3.208304015	666.0681712	864.4893082	721.255876	919.6770129	2.0	0.227763435	0.0	0.0	0.0	0.0	0.0	0.0	0.0
