"","predicted","adjacentschool","parkinglotc","parkinglotb","altparking","bikeracks","segments","Walkscore","LICOATda","SamplingQuadrant","sidewalkboth","sidewalkbothperc","sidewalkone","sidewalkoneperc","parkingsignboth","parkingsignbothperc","parkingsignone","parkingsignoneperc","mountableboth","mountablebothperc","mountableone","mountableoneperc","speedlimitsign","speedlimitsignperc","speedlimit40","speedlimit40perc","speedlimit30","speedlimit30perc","marking","markingperc","obstructions","obstructionsperc","dropoffc","dropoffcperc","dropoffb","dropoffbperc","publicspaces","publicspacesperc","graffiti","graffitiperc","garbage","garbageperc","entrance","entranceperc","device","deviceperc","bikeinfra","bikeinfraperc","enrolment","DanBehaCongestion","DanBehaAdultCrossG","DanBehaChildCrossG","DanBehaDrivDoublePark","DanBehaDrivDropOffOppSide","DanBehaDrivBlockView","DanBehaDrivParkBlock","DanBehaDrivNotFollControls","DanBehaDrivBackUp","DanBehaDrivTexting","DanBehaDrivPhone","DanBehaDrivUTurn","DanBehaTruck","DanBehaPedNotFolControlsA","DanBehaPedNotFolControlsC","DanBehaPedNotFolCrossGA","DanBehaPedNotFolCrossGC","DanBehaPedJayWalkA","DanBehaPedJayWalkC","DanBehaPedDeviceA","DanBehaPedDeviceC","DanBehaPedBetParkCarsA","DanBehaPedBetParkCarsC","ActLivClassEnv","CHASEYEAR","City","SUMIntersection","NbrTrafSignals","NbrCrossingGuard","NbrSchools","ShapeAreakm","Highwaykm","MinorRoadkm","MajorRoadkm","roadcovkm","SumComkm","SumGouvkm","SumOpenAreakm","SumParkkm","SumReskm","SumIndkm","ISPH1116","OPDbPC60Less","Pop2016","Pop2011","STDMulti","SUMOneway","BikeClass01","BikeClass02","BikeClass03","BikeClassAll","AG112","AG117","AG012","AG017","NbrRaisedCrosswalk","SpeedHumpkm","NbrTrafficCircles","NbrMidBlockNarrowings","NbrCurbExtension","NbrDiverter","NbrCrosswalk","NbrFlashingCrosswalk","NbrSpeedActivatedSign","active_t_prop","city","pop_den","child_den","road_den","multihome_den","immigrant_den","density_intersections","proportion_industrial_area","density_pre_1960_houses","proportion_government_area","proportion_commercial_area","density_major_roads","density_bicycle_class","density_curb_extensions","myid","active_t"
"426",0.59793070477151,0,1,1,1,0,4,65,0.094,3,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,0.5,1,0.5,0,0,1,0.75,0,0,1,0.5,1,0.25,1,0.25,0,0,0,0,0,0.25,1,0.5,1,0.25,343,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,4,2018,"TOR",108,20,1,3,2.183706332,2.343257896,9.63890695,14.88389857,26.86606342,0.204370071,0.159862202,0.152408166,0.490455776,1.057227564,0.119382556,754.6090328,871.0644585,11122.59181,9773.668071,3795.620802,10.90677009,0,3.624217062,0.844673498,4.46889056,870.7552345,1219.150553,981.0233238,1329.418642,0,NA,0,0,0,0,1,2,0,0.465116279069767,"Surrey",5093.44669977355,608.790029372869,12.3029653879302,1738.15533086067,345.563422032519,49.457199632281,0.0546696935620737,398.892674227956,0.0732068225737965,0.0935886240769485,6.81588836002881,2.04647048667348,0,"TOR506",78
"427",0.731884090044019,0,1,1,1,0,6,57,0.248,2,0,0.833333333333333,1,1,1,0.666666666666667,1,0.833333333333333,1,1,1,1,1,0.666666666666667,0,0.333333333333333,0,0,1,0.5,1,0.333333333333333,1,0.166666666666667,1,0.166666666666667,1,0.333333333333333,0,0,0,0,0,0.166666666666667,1,0.5,0,0,310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,2018,"TOR",26,7,1,3,0.658070821,NA,5.019012821,1.965797364,NA,0.089842749,0.167837604,0.002397803,0.030562845,0.35361177,0.013818057,383.2690459,662.4328875,4971.858652,4904.613361,1200.14291,0.026125876,0,0,0,0,841.1314384,1181.487025,876.5394843,1216.895071,0,NA,0,0,0,0,1,1,0,0.837638376383764,"Surrey",7555.20301666741,1849.18557724656,NA,1823.72910589816,582.413068121736,39.5094253844754,0.0209978266153819,1006.62856695784,0.255044895844121,0.136524437998141,2.98721247207525,0,0,"TOR509",42
"428",0.731884090044019,1,1,0,0,1,4,82,0.049,3,0,0.75,0,0.75,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0.25,1,0.75,0,0,1,0.25,0,0,0,0,0,0,1,0.75,0,0,0,0,511,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,4,2018,"TOR",40,3,2,3,0.616621614,NA,7.942921886,1.18518212,NA,3.08026e-05,0.040905047,0.001630524,0.040472291,0.533582959,NA,100.8456983,998.1675657,3552.22999,3554.428035,242.5241959,NA,0,0.48642132,0,0.48642132,614.6855348,853.7527752,641.0720089,880.1392493,0,0.019180767,0,0,0,0,2,1,0,0.833333333333333,"Surrey",5760.79383101222,1427.35711709904,NA,393.311214517368,163.545513180795,64.8696041329489,NA,1618.76837113271,0.0663373551482417,4.99538117066393e-05,1.92205737374623,0.788848961755661,0,"TOR513",142
"429",0.480497721984227,0,1,0,1,0,5,72,0.155,4,0,0.4,0,0.4,1,0.6,1,0.6,0,0.4,0,0.4,0,0.4,0,0,0,0,1,0.8,1,0.4,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,1,1,1,1,232,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2018,"TOR",46,1,0,1,0.981488996,NA,8.465755366,3.006249713,NA,NA,0.046174034,0.041148987,0.156211705,0.681572777,0.056381477,115.7200945,570.3867883,2983.787174,2990.690612,258.9052056,1.417416189,0,1.244720766,0,1.244720766,417.5351365,602.2237885,439.4668337,624.1554857,0,0.414848571,0,0,0,0,0,0,0,0.351851851851852,"Surrey",3040.06176957689,635.927135447986,NA,263.78818983723,117.902589811613,46.8675656960702,0.0574448386378037,581.144353756973,0.0470448819988604,NA,3.06294795484391,1.26819635377756,0,"TOR514",107
"430",0.480497721984227,0,1,0,1,0,4,49,0.119,1,1,1,1,1,1,0.75,1,1,1,0.75,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0.25,1,0.25,0,0,1,0.75,1,0.5,1,1,1,1,145,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,3,2018,"TOR",64,10,0,2,1.050144035,NA,10.76638307,2.368470088,NA,9.68955e-05,0.024840181,0.015671587,0.148381583,0.466652063,0.394501741,184.2812574,552.3898367,5037.008181,5288.23541,653.6385333,0.360268937,0.212450603,1.282662634,0,1.495113237,670.1240303,985.6314296,735.1685484,1050.675948,0,0.418927619,0,0,0,0,0,0,0,0.580357142857143,"Surrey",4796.49268397739,1000.50651432782,NA,622.427506622937,175.481887491748,60.9440208837638,0.375664411596644,526.013402247245,0.0236540704628199,9.22687714928553e-05,2.25537641415066,1.42372206780187,0,"TOR515",51
"431",0.480497721984227,0,1,0,0,0,5,72,0.055,3,0,0.6,0,0.6,1,0.6,1,0.6,1,0.6,0,0.6,1,0.6,0,0.4,0,0.2,1,0.6,1,0.2,1,0.2,0,0,0,0,0,0.2,1,0.5,0,0.2,1,1,1,1,259,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,5,2018,"TOR",126,10,2,2,1.468130066,NA,11.94717765,8.73389426,NA,0.000794227,0.09620493,0.104385968,0.24014979,0.936235201,0.088931348,192.9409078,1694.697975,6369.686098,6231.961596,2279.790245,1.972004325,1.364354721,2.06489626,0.85489966,4.284150641,482.2777398,784.0277159,513.0549444,814.8049206,0,0.218543115,0,0,0,0,2,1,2,0.455284552845528,"Surrey",4338.63882057436,554.995050826784,NA,1552.85304605975,131.419492229103,85.8234586417087,0.0605745703732492,1154.3241394254,0.0655288875474879,0.000540978635608161,5.94899216511243,2.91810020121201,0,"TOR521",99
"432",0.480497721984227,1,1,0,1,0,5,49,0.06,1,0,0.6,1,1,0,0.4,1,0.8,1,0.8,1,1,0,0.4,0,0.4,0,0,1,0.6,0,0,1,0.2,0,0,1,0.4,0,0,0,0.2,0,0.2,0,0,0,0,257,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,2,2018,"TOR",51,4,0,3,2.394471942,4.240164608,5.739183831,9.231694005,19.21104244,0.059637489,NA,0.25529541,1.272295961,0.737714271,NA,128.8585505,32.38802008,3636.800158,3668.699168,436.5577398,10.45994748,0,0,1.544728914,1.544728914,417.3615676,643.4445095,450.9545668,677.0375087,0,NA,0,0,0,0,0,0,0,0.465,"Surrey",1518.83181181164,282.750236836979,8.02308104055454,182.319004095476,53.8150179335031,21.2990593480924,NA,13.5261639578652,NA,0.0249063219133766,3.85541957835144,0.645122996392162,0,"TOR525",143
"433",0.731884090044019,1,0,0,0,0,3,59,0.129,2,0,0.333333333333333,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,0,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2018,"TOR",25,5,3,3,0.551187576,NA,4.598053371,2.087950165,NA,0.001651271,0.000168434,0.023470861,0.041096869,0.484800146,NA,398.6535916,530.775615,5023.874335,5070.868045,1496.339519,0.809376158,0,0.429261305,0,0.429261305,618.2531883,904.4361805,660.8972789,947.0802712,0,NA,0,0,0,0,1,2,0,0.618320610687023,"Surrey",9114.63638469239,1718.25402537738,NA,2714.75552816161,723.26302144372,45.3566101424608,NA,962.967305707195,0.00030558381090941,0.00299584219946206,3.78809366523167,0.778793506405159,0,"TOR528",136
"434",0.480497721984227,1,1,0,0,0,5,82,0.057,3,1,1,1,1,1,0.6,1,0.8,1,1,1,1,0,0.4,0,0.4,0,0.4,0,0.2,0,0,1,0.2,1,0.2,1,0.4,0,0,1,0.4,0,0.4,0,0.2,0,0,262,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,3,2018,"TOR",62,6,1,2,0.658672864,NA,6.710676891,2.725381174,NA,0.062122015,0.046967816,0.002099805,0.100759742,0.441920341,0.004803141,96.38235672,824.4223322,3033.672793,3021.954796,708.445553,0.41866513,0,0.223812359,0,0.223812359,340.0805772,475.7975109,374.1021855,509.8191193,0,0.839613922,0,0,0,0,1,0,0,0.583333333333333,"Surrey",4605.735196949,774.009598944097,NA,1075.56511239546,146.328112159787,94.1286690079888,0.00729214950625323,1251.64156178142,0.0713067420369697,0.0943139127103921,4.13768552335564,0.339792894519486,0,"TOR534",191
"435",0.731884090044019,0,1,0,0,1,4,80,0.059,3,0,0.5,1,1,1,0.5,1,1,0,0,0,0,1,0.75,1,0.75,0,0,0,0.25,0,0,1,0.5,1,0.25,1,0.25,0,0,0,0,1,0.5,1,1,1,1,553,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,4,2018,"TOR",159,17,6,13,2.446966849,NA,28.30730869,9.189851674,NA,0.002005879,0.075088475,0.041708027,0.069510743,2.255707244,0.002946489,811.9024842,1451.47193,13701.07652,13568.09633,1437.422413,0.524176916,1.616326995,0,0,1.616326995,2474.008689,3501.925795,2619.560915,3647.47802,0,1.010528485,2,0,0,0,6,1,0,0.609625668449198,"Surrey",5599.20806675383,1490.61194739545,NA,587.430276624888,331.799543803301,64.9784038001898,0.00120413932097369,593.171881586043,0.0306863474798142,0.000819740978844785,3.75560938954102,0.660543070152562,0,"TOR55",239
"436",0.480497721984227,0,1,0,0,0,6,39,0.186,2,0,0,0,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0,0.166666666666667,1,0.166666666666667,1,0.166666666666667,1,0.166666666666667,0,0,0,0,0,0,1,0.5,1,1,1,1,276,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,3,2018,"TOR",119,13,1,7,3.103829325,NA,23.31067297,9.268481594,NA,0.087615522,0.257559555,0.08491994,0.269537834,2.290300974,0.113895501,1733.596654,1003.170254,14077.85132,14193.47335,2861.685135,NA,0,2.838780162,0,2.838780162,1080.201568,1661.965222,1198.35146,1780.115114,0,NA,0,0,0,0,1,1,0,0.340740740740741,"Surrey",4535.63963927044,573.522229351319,NA,921.985339835012,558.534787991282,38.3397369956868,0.0366951559103528,323.204064708036,0.0829812235245893,0.0282282022707547,2.98614408960776,0.914605754618933,0,"TOR555",190
"437",0.480497721984227,0,1,1,0,0,5,45,0.257,2,0,0,0,0.2,1,0.6,1,0.8,1,0.6,0,0.6,0,0.4,0,0.4,0,0,1,0.8,1,0.6,1,0.2,1,0.2,0,0.2,0,0,1,0.4,0,0.2,0,0.4,1,0.2,155,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,3,2018,"TOR",37,16,1,4,2.44287447,NA,6.240905053,8.684490751,NA,NA,0.020658215,0.006232127,0.158511885,0.484244903,1.77322734,124.5083113,83.71475043,2962.634556,3072.962705,432.6486997,NA,0.532713674,0.95563008,0,1.488343754,243.0277927,347.4481728,260.9977139,365.4180941,0,NA,0,0,0,0,0,1,0,0.395522388059701,"Surrey",1212.76577752274,149.58529330408,NA,177.106398635375,50.9679530524546,15.1460913994488,0.725877388206525,34.2689530133736,0.00845651925782335,NA,3.5550294776301,0.609259203564398,0,"TOR581",180
"439",0.480497721984227,0,1,0,0,0,4,56,0.075,1,0,0.75,1,1,1,0.75,1,0.75,0,0,0,0,1,0.75,1,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,224,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,2018,"TOR",33,4,1,1,0.685858243,NA,5.207202683,3.189434647,NA,0.000211422,0.001763119,0.04887793,0.035126859,0.513760755,0.081524539,99.4153607,129.7765607,2726.141018,2702.485363,192.6402141,NA,0.571213236,0,0,0.571213236,329.9934899,505.2236493,346.6563872,521.8865466,0,NA,0,0,0,0,0,1,0,0.544776119402985,"Surrey",3974.78786006221,760.924800316208,NA,280.874679375983,144.950303819561,48.1148988683949,0.118864998462955,189.21776041117,0.00257067552660441,0.00030825903480466,4.65028259053817,0.83284445704329,0,"TOR587",100
"440",0.480497721984227,0,1,1,1,0,4,35,0.065,1,1,1,1,1,0,0.25,1,0.75,1,0.75,1,1,1,1,1,0.75,0,0,1,1,0,0,1,0.25,1,0.25,0,0,0,0,0,0,0,0.25,1,1,0,0,326,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2018,"TOR",106,9,0,2,2.254276157,6.788270139,13.05041973,9.596472201,29.43516207,0.133114831,0.096354541,0.208785369,0.590360033,1.186889317,0.038772075,410.9293731,171.3720045,7326.132367,7275.925364,582.5599338,11.37415714,0,0,0,0,862.2551785,1268.642035,942.3851337,1348.77199,0,NA,0,0,0,0,0,4,0,0.510121457489879,"Surrey",3249.88238209007,598.317107605375,13.0574783300607,258.424386910641,182.288834410983,47.0217456148164,0.0171993457321565,76.0208566141526,0.0427430067522113,0.0590499218947291,4.25700825127434,0,0,"TOR609",1126
"441",0.480497721984227,0,0,0,0,0,4,71,0.13,4,1,1,1,1,1,0.5,1,0.5,1,0.75,0,0.75,1,0.5,0,0.25,0,0,1,0.75,0,0,1,0.25,1,0.25,1,0.25,0,0,0,0,0,0.25,0,0,0,0,230,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,3,2018,"TOR",53,7,0,1,1.143983579,0.658741119,4.902203066,8.119340526,13.68028471,NA,0.028441884,0.072166829,0.148153361,0.464567531,0.430653987,266.939408,20.23282884,5163.383967,5270.026697,636.5166625,4.261163257,0,0,0,0,620.4412793,936.010117,690.5497413,1006.118579,0,NA,0,0,0,0,0,2,0,0.624413145539906,"Surrey",4513.51231065179,879.486906516164,11.9584624824409,556.403670633458,233.341992752503,46.3293363409371,0.376451196420539,17.6862930652259,0.0248621435850173,NA,7.09742751123878,0,0,"TOR677",94
"443",0.731884090044019,0,1,0,0,0,4,75,0.17,4,0,0.75,0,0.75,1,1,1,1,1,1,1,1,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,1,0.25,0,0,0,0,1,0.25,0,0.25,0,0,0,0,138,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,4,2018,"TOR",49,7,2,2,0.673359685,NA,5.568485781,4.022001636,NA,1.87839e-05,0.037760929,0.038830002,0.130240654,0.462265518,0.004243793,225.7806678,611.3972239,3448.277379,3188.924251,726.8374712,2.141110479,0,0,0,0,390.4356325,574.5220561,419.7782033,603.8646269,0,NA,0,0,0,0,0,2,0,0.728395061728395,"Surrey",5121.00361191062,896.793556774935,NA,1079.41934658592,335.304700934093,72.7694293132503,0.00630241621905238,907.980144222623,0.0560783929320033,2.7895789454636e-05,5.973035994871,0,0,"TOR698",389
"444",0.731884090044019,1,0,0,0,1,4,97,0.396,4,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,0.75,1,0.5,1,0.5,1,0.25,1,0.25,1,0.25,1,0.5,1,1,1,0.5,1,1,1,1,137,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2018,"TOR",148,17,1,4,0.968749736,NA,12.39680481,7.114097078,NA,NA,0.481704916,0.050485963,0.045858812,0.390700052,NA,248.7608079,1804.000002,6863.999311,7285.348378,2156.963811,9.019989895,0.268164977,0,2.228563132,2.496728109,371.3839964,528.2252021,406.6763828,563.5175885,0,NA,0,1,4,0,3,0,0,0.939393939393939,"Surrey",7085.42057450429,581.695733747276,NA,2226.54389554332,256.785420068491,152.77423518183,NA,1862.19405792953,0.497243919765053,NA,7.34358608176178,2.57726842776657,4.12903338329271,"TOR72",307
"445",0.731884090044019,0,1,0,0,0,4,87,0.097,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.25,1,0.5,1,0.25,0,0,1,0.75,1,0.25,1,0.25,1,0.75,1,0.5,1,0.25,266,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,4,2018,"TOR",84,13,3,3,0.671608265,NA,8.695495611,3.040068666,NA,NA,0.044878277,0.013139162,0.058530267,0.510929878,0.044130693,124.33651,1292.588209,5339.914814,5178.984033,1181.368706,1.624467428,0.949636334,0.407218388,0.009445389,1.366300111,722.356926,1011.657978,787.9478088,1077.248861,0,0.336715448,0,0,0,0,2,4,0,0.797872340425532,"Surrey",7950.93671755216,1603.98392506382,NA,1759.01454399165,185.132489398414,125.072909875521,0.0657089784325391,1924.61629250498,0.0668221035070198,NA,4.52655040807159,2.03437060292878,0,"TOR733",110
"446",0.59793070477151,0,1,0,0,0,4,57,0.148,2,1,1,1,1,0,0.25,1,1,0,0.25,0,0.25,1,0.75,1,0.75,0,0,0,0.25,1,0.25,1,0.25,1,0.25,1,0.5,0,0,1,0.25,0,0.25,0,0,1,0.25,220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2018,"TOR",37,10,0,4,0.792187164,1.750858536,3.541508877,5.571681873,10.86404929,0.19738575,0.012389473,0.084230994,0.02127993,0.4766766,0.000224419,752.2820511,230.1086182,3866.497088,3945.783533,807.1356653,5.369483247,0.926345278,0,0,0.926345278,502.1694747,718.2467881,520.1711919,736.2485052,0,NA,0,0,0,0,0,0,0,0.889473684210526,"Surrey",4880.78734888464,929.38706742287,13.7139930861086,1018.86991102522,949.626660575379,46.7061342084558,0.000283290376565607,290.472540653284,0.0156395780732443,0.24916554946856,7.03328976559888,1.16935153723344,0,"TOR747",104
"452",0.731884090044019,0,1,0,0,0,4,61,0.41,2,1,1,1,1,1,0.75,1,0.75,1,1,1,1,1,0.5,0,0.25,0,0,1,0.75,1,0.25,1,0.25,1,0.5,1,0.5,1,0.5,1,1,0,0.25,1,1,1,1,416,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,4,2018,"TOR",63,6,2,1,1.159413099,NA,8.892478135,3.495896289,NA,NA,0.00755712,0.018885255,0.224276578,0.521676034,0.387018107,398.0749093,750.6830729,6799.957177,6354.556148,1375.306655,0.710466682,0,1.404903227,0,1.404903227,1030.099576,1553.342472,1108.940896,1632.183792,0,NA,0,0,0,0,2,1,0,0.722222222222222,"Surrey",5864.99944054884,1407.76725173087,NA,1186.20934694132,343.341738715339,54.3378370093781,0.333805187584826,647.468166046656,0.00651805642571923,NA,3.01522925005352,1.21173654861389,0,"TOR754",58
"453",0.731884090044019,0,0,0,0,1,3,54,0.459,2,0,0.666666666666667,1,1,0,0,1,1,0,0,0,0.333333333333333,1,0.666666666666667,1,0.666666666666667,0,0.333333333333333,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,209,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,3,2018,"TOR",39,2,0,2,0.433968238,NA,4.976890548,1.413356001,NA,NA,NA,0.002269205,0.074483144,0.308903055,0.019803811,99.7913535,751.0391474,3344.976057,3306.908612,762.938172,NA,0,0.960396693,0,0.960396693,589.9539407,818.2206857,640.6070537,868.8737988,0,NA,0,0,0,0,0,0,2,0.678260869565217,"Surrey",7707.88219989501,2002.15988802388,NA,1758.05071706653,229.950823036962,89.8683281056159,0.0456342406330668,1730.63160304372,NA,NA,3.25681899558741,2.21305756713006,0,"TOR783",205
"454",0.59793070477151,0,0,1,0,0,2,57,0.043,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.5,1,0.5,0,0,1,0.5,0,0,0,0,1,0.5,1,1,0,0,0,0,1,0.5,0,0,0,0,152,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,3,2018,"TOR",55,4,3,4,1.048955221,2.021889949,8.568132493,5.16854632,15.75856876,3.34363e-05,0.136783609,0.053799599,0.067632151,0.790706429,NA,82.96162134,471.6384014,5166.20145,5284.31057,1038.691381,3.884674307,0,0,0,0,569.3802935,844.8943486,589.0790019,864.593057,0,NA,0,0,0,0,1,2,0,0.466666666666667,"Surrey",4925.09246016709,824.242102704592,15.0231091323201,990.215178117694,79.0897644428618,52.4331247882697,NA,449.626821009931,0.130399855267034,3.1875812551964e-05,4.92732789400931,0,0,"TOR79",435
"456",0.731884090044019,0,1,0,0,0,4,52,0.038,1,0,0.5,1,1,1,0.75,1,1,0,0,0,0,1,0.75,1,0.75,1,0.5,1,0.75,0,0,1,0.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,547,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4,2018,"TOR",108,10,3,3,1.117182299,1.534785128,13.6220958,4.382264756,19.53914568,NA,0.019577202,0.024100208,0.005904091,1.027377515,0.040223274,1118.903416,1787.09173,12055.63162,11977.14871,3649.914689,4.317917237,2.430116209,1.238031125,0.755263322,4.423410656,1555.164633,2170.769785,1693.48664,2309.091792,0,3.085396177,0,0,0,0,3,1,0,0.672955974842767,"Surrey",10791.1051139918,2066.88898854456,17.4896663664378,3267.07171449733,1001.54058742386,96.6717787210483,0.0360042170700379,1599.64200256273,0.017523730923345,NA,3.92260489619519,3.95943496415888,0,"TOR814",92
"457",0.480497721984227,0,1,1,0,1,3,50,0.033,1,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,1,0.666666666666667,1,0.666666666666667,0,0,1,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,295,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2018,"TOR",63,2,0,1,2.057818034,2.090170329,12.4581039,6.556225059,21.10449929,0.000145455,NA,0.053081457,0.491382072,1.236273288,0.126979696,52.52741056,399.3411434,4288.984126,4334.995837,113.6312287,4.54012261,0.427132423,1.05009795,0,1.477230373,507.6516632,757.3713506,539.4798705,789.1995579,0,NA,0,0,0,0,0,0,0,0.244019138755981,"Surrey",2084.23876899506,383.512800869933,10.2557655445253,55.2192792669442,25.5257800700176,30.6149518368931,0.0617059885286242,194.060474153664,NA,7.06840923719886e-05,3.18600816528756,0.717862487641121,0,"TOR829",89
"459",0.480497721984227,0,1,0,0,0,2,38,0.043,1,0,0.5,1,1,0,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,0,0,1,0.5,0,0,1,1,0,0,1,0.5,288,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,2,2018,"TOR",86,11,2,2,1.776479573,NA,14.71902064,6.053864849,NA,0.000154038,0.034118424,0.02891755,0.404262553,1.309027006,NA,230.7961407,1809.093246,6967.620629,6996.459752,1070.478345,2.227465064,3.41384003,3.863076239,0.054975729,7.331891998,983.4259711,1491.910671,1056.270024,1564.754724,0,0.535656787,0,0,0,0,2,0,0,0.711442786069652,"Surrey",3922.15071588667,880.817740762167,NA,602.584100188806,129.917700269554,48.4103511839255,NA,1018.358597248,0.0192056382288613,8.67096939031339e-05,3.40778748093154,4.12720309843945,0,"TOR87",234
"460",0.731884090044019,0,1,0,1,1,4,82,0.122,3,1,1,1,1,1,0.75,1,1,1,1,1,1,1,0.75,1,0.75,1,0.5,1,0.75,1,0.25,1,0.25,1,0.5,1,0.25,0,0,1,0.25,1,0.5,1,0.75,1,0.25,362,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,4,2018,"TOR",95,15,6,2,1.561695471,4.738956558,11.66161153,6.245640949,22.64620904,NA,0.032313203,0.133208446,0.369133479,0.991011626,NA,472.7680361,2340.89495,9401.567598,9443.27846,2535.493597,5.897012854,0.011133648,4.56744944,1.13425185,5.712834938,1081.527186,1451.056502,1164.327982,1533.857298,0,1.149044199,0,0,0,0,2,4,0,0.641509433962264,"Surrey",6020.10300508837,982.174390899543,14.5010403503949,1623.5518665982,302.727417015094,60.8313219600801,NA,1498.94457240185,0.0206911037395203,NA,3.99926942542821,3.65809790966603,0,"TOR908",60
"462",0.731884090044019,0,0,0,0,1,4,98,0.354,4,1,1,1,1,1,0.75,1,1,1,0.5,0,0.75,1,0.75,1,0.75,1,0.75,1,1,1,0.25,1,0.25,0,0,0,0,1,0.25,0,0,1,0.75,0,0,0,0,434,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,5,2018,"TOR",112,29,1,8,1.056069235,NA,6.743347364,10.48134231,NA,0.000190022,0.152223371,0.011817146,0.11099027,0.780848414,NA,2053.701874,2826.266891,30988.35554,27637.10924,18092.56489,4.037412618,2.544209882,0,1.473677666,4.017887548,1067.558526,1319.744222,1293.762342,1545.948039,0,0.388498122,0,0,0,0,1,3,0,0.802013422818792,"Surrey",29343.1098198784,1463.8699696616,NA,17131.9874591366,1944.6659422855,106.053652817564,NA,2676.21363953472,0.144141469096011,0.000179933278711599,9.92486284291768,3.80456831317504,0,"TOR913",55
